,Unnamed: 0,time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
1670,119696,2018-01-17 19:00:00,1453,688.26,5384720512,7823672,201379000,9.03,-18.19
1690,121138,2018-01-17 19:05:00,1453,698.14,5462010568,7823672,204085000,10.22,-16.83
1710,122580,2018-01-17 19:10:00,1453,703.4,5503178730,7823672,205016000,10.97,-16.02
1730,124022,2018-01-17 19:15:00,1453,702.68,5497561334,7823672,204822000,10.31,-15.9
1750,125465,2018-01-17 19:20:00,1453,706.49,5527324940,7823686,205710000,10.08,-15.21
1770,126908,2018-01-17 19:25:00,1453,705.77,5521731005,7823686,204297000,9.03,-15.06
1790,128351,2018-01-17 19:30:00,1453,694.49,5433464174,7823686,201664000,6.28,-16.2
1810,129794,2018-01-17 19:35:00,1453,687.05,5375263771,7823686,199740000,4.29,-16.8
1830,131242,2018-01-17 19:40:00,1453,675.05,5281382816,7823726,197176000,1.51,-18.18
1850,132690,2018-01-17 19:45:00,1453,674.51,5277204946,7823726,197912000,0.35,-18.1
1870,134138,2018-01-17 19:50:00,1453,676.6900000000003,5294213727,7823726,198635000,-0.23,-17.71
1890,135586,2018-01-17 19:55:00,1453,673.26,5267378346,7823726,197925000,-1.95,-17.87
1911,137035,2018-01-17 20:00:00,1453,679.4,5315484998,7823759,198425000,-1.39,-17.08
1930,138482,2018-01-17 20:10:00,1453,685.47,5362912622,7823759,199589000,-1.28,-16.19
1950,139930,2018-01-17 20:15:00,1453,682.16,5337086395,7823759,197783000,-2.33,-16.45
1970,141378,2018-01-17 20:20:00,1453,680.4,5323293109,7823759,197053000,-2.78,-16.55
1990,142826,2018-01-17 20:25:00,1453,676.4400000000003,5292306539,7823798,194920000,-3.33,-16.91
2010,144274,2018-01-17 20:30:00,1453,671.77,5255816344,7823798,193731000,-3.54,-17.35
2030,145722,2018-01-17 20:35:00,1453,671.97,5257388928,7823798,192947000,-3.35,-17.19
2050,147170,2018-01-17 20:40:00,1453,673.92,5272614039,7823798,193140000,-2.13,-16.75
2070,148618,2018-01-17 20:45:00,1453,674.22,5274954175,7823834,193241000,-1.41,-16.51
2090,150066,2018-01-17 20:50:00,1453,687.49,5378815573,7823834,197153000,1.09,-14.67
2110,151514,2018-01-17 20:55:00,1453,686.26,5369176610,7823834,197370000,1.1,-14.63
2130,152962,2018-01-17 21:00:00,1453,692.2000000000003,5415618889,7823834,199357000,2.08,-13.68
2150,154410,2018-01-17 21:05:00,1453,696.78,5451534724,7823863,200345000,2.64,-12.96
2170,155858,2018-01-17 21:10:00,1453,695.0700000000003,5438108975,7823863,198900000,2.35,-13.06
2190,157306,2018-01-17 21:15:00,1453,697.83,5459695013,7823863,200004000,2.86,-12.6
2210,158754,2018-01-17 21:20:00,1453,705.51,5519844872,7823863,202107000,4.02,-11.44
2230,160202,2018-01-17 21:25:00,1453,712.51,5574611790,7823874,203125000,5.18,-10.53
2250,161650,2018-01-17 21:30:00,1453,711.46,5566373251,7823874,203031000,5.27,-10.54
2270,163098,2018-01-17 21:35:00,1453,713.8,5584649820,7823874,203060000,5.5,-10.13
2290,164546,2018-01-17 21:40:00,1453,708.28,5541508980,7823874,201773000,4.55,-10.71
2310,165994,2018-01-17 21:45:00,1453,713.74,5584198389,7823899,203704000,5.01,-9.93
2330,167442,2018-01-17 21:50:00,1453,726.07,5680674888,7823899,206784000,5.97,-8.34
2350,168890,2018-01-17 21:55:00,1453,733.0299999999999,5735176168,7823899,208912000,6.77,-7.46
2370,170338,2018-01-17 22:00:00,1453,744.22,5822670831,7823899,211662000,7.86,-6.0
2390,171786,2018-01-17 22:05:00,1453,745.27,5830965090,7823942,212158000,7.32,-5.79
2410,173234,2018-01-17 22:10:00,1453,752.33,5886178651,7823942,213247000,7.78,-4.78
2430,174682,2018-01-17 22:15:00,1453,758.1699999999997,5931893946,7823942,215588000,7.59,-3.68
2450,176130,2018-01-17 22:20:00,1453,762.6799999999997,5967193665,7823960,217128000,8.02,-3.14
2470,177578,2018-01-17 22:25:00,1453,766.6599999999999,5998348674,7823960,218414000,8.13,-2.22
2490,179026,2018-01-17 22:30:00,1453,764.5499999999997,5981777527,7823960,218047000,7.22,-2.24
2510,180474,2018-01-17 22:35:00,1453,767.1599999999999,6002268479,7823960,218612000,7.0,-1.64
2530,181922,2018-01-17 22:40:00,1453,754.98,5906947460,7823989,215542000,4.64,-2.86
2550,183370,2018-01-17 22:45:00,1453,754.98,5906947460,7823989,215542000,4.64,-2.86
2570,184818,2018-01-17 22:50:00,1453,763.64,5974687557,7823989,217719000,4.34,-0.93
2590,186266,2018-01-17 22:55:00,1453,771.5299999999999,6036450127,7823989,220251000,3.98,0.58
2610,187714,2018-01-17 23:00:00,1453,777.4299999999997,6082654742,7824014,221013000,4.45,1.87
2630,189162,2018-01-17 23:05:00,1453,777.09,6079924161,7824014,220937000,3.68,2.4
2650,190610,2018-01-17 23:10:00,1453,769.6699999999997,6021924743,7824014,219020000,2.03,2.02
2670,192058,2018-01-17 23:15:00,1453,772.2,6041703851,7824014,218877000,1.98,3.13
2690,193506,2018-01-17 23:20:00,1453,770.75,6030397401,7824054,218434000,1.37,3.15
2710,194954,2018-01-17 23:25:00,1453,766.86,5999914887,7824054,217011000,0.8,3.01
2730,196402,2018-01-17 23:30:00,1453,767.88,6007950191,7824054,216923000,0.73,3.54
2750,197850,2018-01-17 23:35:00,1453,767.88,6007950191,7824054,216923000,0.73,3.54
2770,199298,2018-01-17 23:40:00,1453,776.19,6072952431,7824054,218619000,1.7,4.89
2790,200746,2018-01-17 23:45:00,1453,800.51,6263251955,7824058,221554000,4.51,8.85
2810,202194,2018-01-17 23:50:00,1453,804.71,6296112997,7824058,220299000,4.82,9.74
2830,203642,2018-01-17 23:55:00,1453,805.12,6299297388,7824058,218564000,4.82,10.09
2850,205090,2018-01-18 00:00:00,1453,804.83,6297093630,7824090,217670000,4.45,10.28
2870,206538,2018-01-18 00:05:00,1453,814.7999999999997,6375045038,7824090,218577000,5.58,11.82
2890,207986,2018-01-18 00:10:00,1453,817.96,6399792635,7824090,217725000,5.92,12.43
2910,209434,2018-01-18 00:15:00,1453,826.4099999999999,6465945316,7824090,218654000,7.09,13.79
2930,210882,2018-01-18 00:20:00,1453,827.1799999999997,6471961294,7824108,218260000,7.21,14.05
2950,212330,2018-01-18 00:25:00,1453,818.51,6404118454,7824108,214209000,5.86,13.22
2970,213778,2018-01-18 00:30:00,1453,804.83,6297061184,7824108,209787000,3.5,11.18
2990,215226,2018-01-18 00:35:00,1453,804.83,6297061184,7824108,209787000,3.5,11.18
3010,216674,2018-01-18 00:40:00,1453,803.1599999999999,6284045297,7824151,205457000,2.03,11.07
3030,218122,2018-01-18 00:45:00,1453,797.88,6242710306,7824151,201667000,0.67,10.37
3050,219570,2018-01-18 00:50:00,1453,790.76,6187041470,7824151,199689000,-0.75,9.66
3070,221018,2018-01-18 00:55:00,1453,796.3099999999997,6230418564,7824151,199770000,-1.11,10.23
3090,222466,2018-01-18 01:00:00,1453,788.08,6166037851,7824176,197589000,-2.78,9.05
3110,223914,2018-01-18 01:05:00,1453,783.74,6132135695,7824176,196112000,-3.77,8.39
3130,225362,2018-01-18 01:10:00,1453,784.74,6139936399,7824176,196170000,-3.88,8.44
3150,226810,2018-01-18 01:15:00,1453,768.9199999999997,6016204873,7824176,193181000,-5.81,6.19
3170,228258,2018-01-18 01:20:00,1453,758.01,5930836391,7824209,191662000,-7.14,4.53
3190,229706,2018-01-18 01:25:00,1453,768.48,6012779330,7824209,194988000,-5.67,5.84
3211,231155,2018-01-18 01:30:00,1453,776.59,6076218016,7824209,197381000,-4.33,6.83
3231,232603,2018-01-18 01:35:00,1453,771.82,6038865242,7824209,195701000,-4.32,6.03
3251,234051,2018-01-18 01:40:00,1453,772.44,6043743558,7824234,196504000,-3.72,5.95
3271,235499,2018-01-18 01:45:00,1453,789.58,6177819633,7824234,198723000,-0.9,8.06
3291,236947,2018-01-18 01:50:00,1453,798.51,6247729165,7824234,200331000,0.65,9.02
3311,238395,2018-01-18 02:00:00,1453,795.63,6225156249,7824234,199544000,0.45,8.34
3331,239843,2018-01-18 02:05:00,1453,793.57,6209070377,7824245,197477000,0.81,7.82
3350,241290,2018-01-18 02:10:00,1453,800.02,6259568054,7824245,198751000,2.57,8.22
3370,242738,2018-01-18 02:15:00,1453,798.82,6250163311,7824245,197315000,2.63,7.59
3390,244186,2018-01-18 02:20:00,1453,791.0,6188962068,7824245,195276000,2.0,6.03
3410,245634,2018-01-18 02:25:00,1453,795.7799999999999,6226392720,7824274,196245000,2.92,6.24
3430,247082,2018-01-18 02:30:00,1453,799.65,6256703956,7824274,196462000,3.64,6.27
3450,248530,2018-01-18 02:35:00,1453,794.46,6216103800,7824274,194027000,2.87,5.51
3470,249978,2018-01-18 02:40:00,1453,795.37,6223208241,7824274,194832000,2.43,5.39
3490,251426,2018-01-18 02:45:00,1453,805.87,6305370449,7824331,196438000,3.07,6.6
3510,252874,2018-01-18 02:50:00,1453,808.71,6327607199,7824331,196130000,2.96,6.8
3530,254322,2018-01-18 02:55:00,1453,803.5499999999997,6287233649,7824331,194978000,2.11,5.95
3550,255770,2018-01-18 03:00:00,1453,801.59,6271882311,7824331,194948000,1.13,5.43
3571,257219,2018-01-18 03:05:00,1453,794.32,6215071364,7824353,195457000,-0.12,4.29
3591,258667,2018-01-18 03:10:00,1453,805.39,6301624357,7824353,197936000,1.16,5.51
3611,260115,2018-01-18 03:15:00,1453,805.6599999999999,6303791702,7824353,198430000,1.17,5.48
3631,261563,2018-01-18 03:20:00,1453,810.37,6340613107,7824353,198991000,1.78,5.98
3651,263011,2018-01-18 03:25:00,1453,817.6699999999997,6397784736,7824371,200592000,2.67,6.82
3671,264459,2018-01-18 03:30:00,1453,825.32,6457578579,7824371,202464000,3.52,7.77
3691,265907,2018-01-18 03:35:00,1453,833.01,6517763641,7824371,204224000,4.3,8.78
3711,267355,2018-01-18 03:40:00,1453,842.3099999999997,6590522467,7824371,207923000,5.22,10.0
3731,268803,2018-01-18 03:45:00,1453,835.83,6539880745,7824396,206461000,4.31,9.15
3751,270251,2018-01-18 03:50:00,1453,839.71,6570208105,7824396,207550000,4.89,9.68
3771,271699,2018-01-18 03:55:00,1453,836.21,6542807069,7824396,207299000,4.25,9.26
3790,273146,2018-01-18 04:00:00,1453,838.6,6561507376,7824396,207895000,4.4,9.6
3811,274595,2018-01-18 04:05:00,1453,841.25,6582303634,7824432,208801000,4.6,10.17
3831,276043,2018-01-18 04:10:00,1453,844.12,6604759754,7824432,209847000,4.75,10.7
3851,277491,2018-01-18 04:15:00,1453,845.1599999999999,6612912813,7824432,210498000,4.52,10.96
3871,278939,2018-01-18 04:20:00,1453,853.0,6674273124,7824461,212457000,4.03,12.24
3891,280387,2018-01-18 04:25:00,1453,853.13,6675321602,7824461,212640000,3.5,12.41
3911,281835,2018-01-18 04:30:00,1453,853.13,6675321602,7824461,212640000,3.5,12.41
3931,283283,2018-01-18 04:35:00,1453,859.4,6724318377,7824461,213636000,3.65,13.33
3951,284731,2018-01-18 04:40:00,1453,864.45,6763855303,7824479,213758000,3.42,14.0
3971,286179,2018-01-18 04:45:00,1453,858.89,6720335550,7824479,211404000,2.48,13.38
3991,287627,2018-01-18 04:50:00,1453,856.0399999999997,6698082731,7824479,210825000,1.94,13.09
4011,289075,2018-01-18 04:55:00,1453,856.0399999999997,6698082731,7824479,210825000,1.94,13.09
4031,290523,2018-01-18 05:00:00,1453,864.39,6763431108,7824504,212612000,2.71,14.33
4051,291971,2018-01-18 05:05:00,1453,863.7,6758008726,7824504,212187000,2.59,14.25
4071,293419,2018-01-18 05:10:00,1453,863.7,6758008726,7824504,212187000,2.59,14.25
4090,294866,2018-01-18 05:15:00,1453,860.88,6735951449,7824504,211741000,1.41,13.91
4110,296314,2018-01-18 05:20:00,1453,861.84,6743516007,7824530,211837000,1.19,14.07
4130,297762,2018-01-18 05:25:00,1453,862.6599999999999,6749877349,7824530,212189000,0.95,14.17
4150,299210,2018-01-18 05:30:00,1453,861.5499999999997,6741254718,7824530,211717000,0.59,14.02
4170,300658,2018-01-18 05:35:00,1453,850.73,6656554186,7824530,208990000,-0.88,12.65
4190,302106,2018-01-18 05:40:00,1453,842.97,6595827549,7824548,207189000,-1.84,11.56
4210,303554,2018-01-18 05:45:00,1453,840.88,6579505543,7824548,205949000,-2.27,11.27
4230,305002,2018-01-18 05:50:00,1453,840.88,6579505543,7824548,205949000,-2.27,11.27
4250,306450,2018-01-18 05:55:00,1453,829.33,6489147668,7824548,202116000,-3.64,9.8
4270,307898,2018-01-18 06:00:00,1453,829.9,6493657346,7824598,201272000,-3.57,9.95
4290,309346,2018-01-18 06:05:00,1453,829.5,6490464910,7824598,201808000,-3.67,9.97
4310,310794,2018-01-18 06:10:00,1453,828.22,6480472898,7824598,202247000,-3.92,9.89
4331,312243,2018-01-18 06:15:00,1453,827.88,6477820359,7824598,202437000,-4.0,9.95
4351,313691,2018-01-18 06:20:00,1453,827.6,6475643641,7824634,202484000,-3.76,10.04
4371,315139,2018-01-18 06:25:00,1453,822.87,6438625297,7824634,202103000,-4.31,9.49
4390,316586,2018-01-18 06:30:00,1453,825.4299999999997,6458703308,7824634,202233000,-3.4,9.91
4410,318034,2018-01-18 06:35:00,1453,818.5599999999997,6404932423,7824634,200365000,-3.82,8.99
4430,319482,2018-01-18 06:40:00,1453,808.5299999999999,6326503034,7824659,199428000,-4.47,7.65
4450,320930,2018-01-18 06:45:00,1453,800.65,6264829070,7824659,198425000,-4.88,6.61
4471,322379,2018-01-18 06:50:00,1453,799.1599999999999,6253146854,7824659,197874000,-4.28,6.39
4491,323827,2018-01-18 06:55:00,1453,802.86,6282082443,7824659,198021000,-3.73,6.84
4511,325275,2018-01-18 07:00:00,1453,800.33,6262308298,7824677,196971000,-3.78,6.41
4530,326722,2018-01-18 07:05:00,1453,798.72,6249710568,7824677,196821000,-3.62,6.07
4551,328171,2018-01-18 07:10:00,1453,788.8099999999997,6172160191,7824677,195485000,-4.72,4.61
4571,329619,2018-01-18 07:15:00,1453,770.4199999999997,6028256552,7824677,194103000,-6.88,2.05
4591,331067,2018-01-18 07:20:00,1453,767.36,6004318569,7824684,194007000,-7.07,1.49
4611,332515,2018-01-18 07:25:00,1453,763.13,5971290576,7824684,193811000,-7.24,0.6
4631,333963,2018-01-18 07:30:00,1453,766.07,5994216901,7824684,196050000,-6.44,0.9
4651,335411,2018-01-18 09:55:00,1453,765.11,5986944673,7824926,192371000,-4.06,-1.2
4671,336859,2018-01-18 10:00:00,1453,767.0499999999997,6002125962,7824947,192629000,-3.8,-0.93
4691,338307,2018-01-18 10:05:00,1453,760.48,5950692582,7824947,191223000,-4.62,-1.73
4711,339755,2018-01-18 10:10:00,1453,764.3099999999997,5980662131,7824947,191978000,-4.09,-1.17
4731,341203,2018-01-18 10:15:00,1453,764.3099999999997,5980662131,7824947,191978000,-4.09,-1.17
4751,342651,2018-01-18 10:20:00,1453,773.15,6049882680,7824969,193995000,-2.05,0.2
4771,344099,2018-01-18 10:25:00,1453,766.4,5997064139,7824969,192301000,-2.57,-0.55
4791,345547,2018-01-18 10:30:00,1453,766.4,5997064139,7824969,192301000,-2.57,-0.55
4811,346995,2018-01-18 10:35:00,1453,766.2999999999997,5996258167,7824969,191574000,-1.81,-0.39
4831,348443,2018-01-18 10:40:00,1453,777.45,6083528981,7824998,194275000,0.39,1.38
4851,349891,2018-01-18 10:45:00,1453,774.0,6056556213,7824998,193345000,0.43,1.15
4871,351339,2018-01-18 10:50:00,1453,776.1799999999997,6073638184,7824998,193606000,1.11,1.69
4891,352787,2018-01-18 10:55:00,1453,775.1799999999997,6065813186,7824998,192969000,1.16,1.82
4911,354235,2018-01-18 11:00:00,1453,775.1799999999997,6065813186,7824998,192969000,1.16,1.82
4931,355683,2018-01-18 11:05:00,1453,772.63,6045849359,7825005,191698000,0.91,1.86
4951,357131,2018-01-18 11:10:00,1453,776.13,6073197751,7825005,193350000,1.26,2.63
4971,358579,2018-01-18 11:15:00,1453,784.69,6140171970,7825005,194986000,2.35,4.25
4991,360027,2018-01-18 11:20:00,1453,792.7799999999999,6203521099,7825012,196582000,3.29,5.61
5011,361475,2018-01-18 11:25:00,1453,795.0399999999997,6221189977,7825012,197187000,3.26,6.34
5031,362923,2018-01-18 11:30:00,1453,791.35,6192339157,7825012,195752000,2.6,6.05
5051,364371,2018-01-18 11:35:00,1453,794.24,6214953442,7825012,196031000,2.84,6.78
5071,365819,2018-01-18 11:40:00,1453,793.4099999999999,6208500060,7825045,196119000,2.69,7.0
5091,367267,2018-01-18 11:45:00,1453,802.75,6281570328,7825045,198131000,3.81,8.54
5111,368715,2018-01-18 11:50:00,1453,805.37,6302040645,7825045,198894000,4.0,9.25
5131,370163,2018-01-18 11:55:00,1453,809.9099999999999,6337621123,7825045,199232000,4.56,9.95
5151,371611,2018-01-18 12:00:00,1453,805.12,6300118316,7825077,198201000,3.8,9.48
5171,373059,2018-01-18 12:05:00,1453,800.23,6261838039,7825077,196738000,2.81,9.03
5191,374507,2018-01-18 12:10:00,1453,800.12,6261000755,7825077,195206000,2.44,9.23
5211,375955,2018-01-18 12:15:00,1453,803.5599999999997,6287895546,7825077,194406000,2.58,9.94
5231,377403,2018-01-18 12:20:00,1453,803.0,6283559268,7825095,193528000,1.77,10.34
5251,378851,2018-01-18 12:25:00,1453,805.01,6299248584,7825095,193508000,1.65,10.73
5271,380299,2018-01-18 12:30:00,1453,801.9299999999997,6275170766,7825095,191966000,1.07,10.64
5291,381747,2018-01-18 12:35:00,1453,800.8099999999997,6266398835,7825095,191035000,0.74,10.76
5311,383195,2018-01-18 12:40:00,1453,800.1799999999997,6261492089,7825124,190486000,0.16,10.99
5331,384643,2018-01-18 12:50:00,1453,801.26,6269997999,7825124,191010000,-0.07,11.42
5351,386091,2018-01-18 12:55:00,1453,802.5599999999997,6280108059,7825124,191131000,0.12,11.83
5371,387539,2018-01-18 13:00:00,1453,802.19,6277228413,7825124,190826000,-0.03,12.21
5391,388987,2018-01-18 13:05:00,1453,804.69,6296823115,7825164,192252000,0.1,12.6
5411,390435,2018-01-18 13:10:00,1453,805.26,6301275633,7825164,191840000,0.17,12.88
5431,391883,2018-01-18 13:15:00,1453,812.6,6358727985,7825164,193067000,1.09,14.06
5451,393331,2018-01-18 13:20:00,1453,816.9299999999997,6392603118,7825164,192963000,1.82,14.83
5471,394779,2018-01-18 13:25:00,1453,818.77,6407072995,7825203,192425000,2.08,15.26
5491,396227,2018-01-18 13:30:00,1453,818.52,6405093219,7825203,192113000,2.05,15.49
5511,397675,2018-01-18 13:35:00,1453,822.22,6434062121,7825203,192713000,2.49,16.03
5531,399123,2018-01-18 13:40:00,1453,825.65,6460863443,7825203,193466000,2.93,16.62
5551,400571,2018-01-18 13:45:00,1453,823.48,6443908378,7825225,192533000,2.68,16.48
5571,402019,2018-01-18 13:50:00,1453,827.19,6472916487,7825225,193331000,3.21,17.12
5592,403468,2018-01-18 13:55:00,1453,824.6699999999997,6453196920,7825225,191918000,2.77,16.83
5612,404916,2018-01-18 14:00:00,1453,824.19,6449472113,7825225,191271000,2.68,16.75
5632,406364,2018-01-18 14:05:00,1453,825.2799999999999,6457985175,7825243,191032000,2.33,16.93
5652,407812,2018-01-18 14:10:00,1453,825.48,6459589349,7825243,190990000,2.04,16.96
5672,409260,2018-01-18 14:15:00,1453,833.95,6525853506,7825243,192622000,2.95,18.13
5692,410708,2018-01-18 14:20:00,1453,841.76,6586953003,7825243,194045000,3.39,19.23
