,Unnamed: 0,time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
1684,121132,2018-01-17 19:05:00,1446,0.519331,13464731470,25927070538,1346360000,13.04,-18.32
1704,122574,2018-01-17 19:10:00,1446,0.516548,13392576432,25927070538,1338860000,11.47,-18.64
1724,124016,2018-01-17 19:15:00,1446,0.51869,13448112217,25927070538,1356120000,11.05,-18.12
1744,125459,2018-01-17 19:20:00,1446,0.524895,13608989690,25927070538,1369020000,11.46,-16.96
1764,126902,2018-01-17 19:25:00,1446,0.525159,13615834437,25927070538,1347020000,9.82,-16.71
1784,128345,2018-01-17 19:30:00,1446,0.509205,13202193953,25927070538,1324450000,6.49,-19.13
1804,129788,2018-01-17 19:35:00,1446,0.500957,12988347476,25927070538,1299390000,3.8,-20.19
1824,131236,2018-01-17 19:40:00,1446,0.49383599999999994,12803720806,25927070538,1299250000,1.53,-21.14
1844,132684,2018-01-17 19:45:00,1446,0.500193,12968539194,25927070538,1311370000,2.31,-19.98
1864,134132,2018-01-17 19:50:00,1446,0.501713,13007948341,25927070538,1312580000,1.18,-19.62
1884,135580,2018-01-17 19:55:00,1446,0.500042,12964624206,25927070538,1309660000,0.0,-19.76
1904,137028,2018-01-17 20:00:00,1446,0.509057,13198356747,25927070538,1327510000,0.78,-18.17
1924,138476,2018-01-17 20:10:00,1446,0.509363,13206290430,25927070538,1324580000,-0.29,-17.97
1944,139924,2018-01-17 20:15:00,1446,0.50293,13039501586,25927070538,1319680000,-2.07,-18.87
1964,141372,2018-01-17 20:20:00,1446,0.5001140000000001,12966490955,25927070538,1304450000,-3.2,-19.26
1984,142820,2018-01-17 20:25:00,1446,0.498129,12915025720,25927070538,1293990000,-3.45,-19.37
2004,144268,2018-01-17 20:30:00,1446,0.494125,12811213730,25927070538,1286440000,-3.63,-20.04
2024,145716,2018-01-17 20:35:00,1446,0.492302,12763948680,25927070538,1288810000,-3.55,-20.22
2044,147164,2018-01-17 20:40:00,1446,0.491803,12751011072,25927070538,1284330000,-3.19,-20.21
2064,148612,2018-01-17 20:45:00,1446,0.49418500000000004,12812769354,25927070538,1305500000,-2.03,-19.68
2084,150060,2018-01-17 20:50:00,1446,0.49805900000000003,12913210825,25927070538,1307420000,-0.59,-18.94
2104,151508,2018-01-17 20:55:00,1446,0.49642600000000003,12870871919,25927070538,1291420000,-1.14,-19.11
2124,152956,2018-01-17 21:00:00,1446,0.49613900000000005,12863430850,25927070538,1290930000,-1.26,-19.07
2144,154404,2018-01-17 21:05:00,1446,0.49553100000000005,12847667191,25927070538,1286050000,-1.66,-19.13
2164,155852,2018-01-17 21:10:00,1446,0.49311400000000005,12785001461,25927070538,1286650000,-2.13,-19.46
2184,157300,2018-01-17 21:15:00,1446,0.49497700000000006,12833303594,25927070538,1319910000,-1.39,-19.1
2204,158748,2018-01-17 21:20:00,1446,0.504512,13080518211,25927070538,1322910000,0.73,-17.43
2224,160196,2018-01-17 21:25:00,1446,0.508912,13194597322,25927070538,1310070000,2.11,-16.57
2244,161644,2018-01-17 21:30:00,1446,0.5073300000000001,13153580696,25927070538,1316840000,2.17,-16.8
2264,163092,2018-01-17 21:35:00,1446,0.510753,13242329058,25927070538,1317740000,3.07,-15.95
2284,164540,2018-01-17 21:40:00,1446,0.504256,13073880881,25927070538,1322490000,1.87,-17.02
2304,165988,2018-01-17 21:45:00,1446,0.510221,13228535857,25927070538,1348880000,3.13,-15.77
2324,167436,2018-01-17 21:50:00,1446,0.52156,13522522910,25927070538,1372150000,5.38,-13.85
2344,168884,2018-01-17 21:55:00,1446,0.5320699999999999,13795016421,25927070538,1436290000,7.36,-12.08
2364,170332,2018-01-17 22:00:00,1446,0.540562,14015189104,25927070538,1424190000,9.1,-10.49
2384,171780,2018-01-17 22:05:00,1446,0.546261,14162947479,25927070538,1477260000,9.96,-9.4
2404,173228,2018-01-17 22:10:00,1446,0.55153,14299557214,25927070538,1429390000,10.63,-8.28
2424,174676,2018-01-17 22:15:00,1446,0.559967,14518303908,25927070538,1529380000,11.27,-6.57
2444,176124,2018-01-17 22:20:00,1446,0.580728,15056575819,25927070538,1685970000,15.39,-2.76
2464,177572,2018-01-17 22:25:00,1446,0.586281,15200548842,25927070538,1627700000,15.9,-1.34
2484,179020,2018-01-17 22:30:00,1446,0.589679,15288649028,25927070538,1598830000,15.51,-0.39
2504,180468,2018-01-17 22:35:00,1446,0.587439,15230572390,25927070538,1576940000,14.38,-0.77
2524,181916,2018-01-17 22:40:00,1446,0.576699,14952115652,25927070538,1571250000,10.92,-1.82
2544,183364,2018-01-17 22:45:00,1446,0.576699,14952115652,25927070538,1571250000,10.92,-1.82
2564,184812,2018-01-17 22:50:00,1446,0.590572,15311801902,25927070538,1682650000,10.66,1.6
2584,186260,2018-01-17 22:55:00,1446,0.605571,15700682033,25927070538,1675730000,13.1,4.18
2604,187708,2018-01-17 23:00:00,1446,0.611444,15852951718,25927070538,1717130000,12.7,6.26
2624,189156,2018-01-17 23:05:00,1446,0.610466,15827595043,25927070538,1686790000,10.8,6.8
2644,190604,2018-01-17 23:10:00,1446,0.601379,15591995753,25927070538,1703560000,7.63,5.86
2664,192052,2018-01-17 23:15:00,1446,0.60588,15708693498,25927070538,1703030000,6.48,7.42
2684,193500,2018-01-17 23:20:00,1446,0.601585,15597336730,25927070538,1688440000,5.24,6.75
2704,194948,2018-01-17 23:25:00,1446,0.5972,15483646525,25927070538,1698010000,3.86,6.22
2724,196396,2018-01-17 23:30:00,1446,0.603729,15652924369,25927070538,1773700000,3.98,7.72
2744,197844,2018-01-17 23:35:00,1446,0.603729,15652924369,25927070538,1773700000,3.98,7.72
2764,199292,2018-01-17 23:40:00,1446,0.6252479999999999,16210849000,25927070538,1861700000,6.93,11.74
2784,200740,2018-01-17 23:45:00,1446,0.655306,16990164886,25927070538,1884210000,10.67,17.61
2804,202188,2018-01-17 23:50:00,1446,0.661557,17152235004,25927070538,1889310000,10.93,19.04
2824,203636,2018-01-17 23:55:00,1446,0.66357,17204426197,25927070538,1874880000,11.13,19.69
2844,205084,2018-01-18 00:00:00,1446,0.664198,17220708397,25927070538,1870210000,10.61,19.96
2864,206532,2018-01-18 00:05:00,1446,0.678517,17591958120,25927070538,1864860000,12.37,22.83
2884,207980,2018-01-18 00:10:00,1446,0.665572,17256332192,25927070538,1849360000,10.05,20.49
2904,209428,2018-01-18 00:15:00,1446,0.67516,17504920944,25927070538,1853250000,11.68,21.8
2924,210876,2018-01-18 00:20:00,1446,0.675392,17510936025,25927070538,1878520000,11.48,21.86
2944,212324,2018-01-18 00:25:00,1446,0.666573,17282285190,25927070538,1829860000,9.12,19.83
2964,213772,2018-01-18 00:30:00,1446,0.636596,16505069396,25927070538,1767070000,3.94,14.15
2984,215220,2018-01-18 00:35:00,1446,0.636596,16505069396,25927070538,1767070000,3.94,14.15
3004,216668,2018-01-18 00:40:00,1446,0.633379,16421662010,25927070538,1639120000,-0.32,13.31
3024,218116,2018-01-18 00:45:00,1446,0.621272,16107762967,25927070538,1645200000,-3.67,10.37
3044,219564,2018-01-18 00:50:00,1446,0.619958,16073694797,25927070538,1636420000,-4.89,9.81
3064,221012,2018-01-18 00:55:00,1446,0.627206,16261614204,25927070538,1631230000,-5.17,10.71
3084,222460,2018-01-18 01:00:00,1446,0.6178859999999999,16019973906,25927070538,1638370000,-7.26,8.59
3104,223908,2018-01-18 01:05:00,1446,0.612891,15890468189,25927070538,1647820000,-8.26,7.39
3124,225356,2018-01-18 01:10:00,1446,0.611698,15859537194,25927070538,1623610000,-8.82,6.8
3144,226804,2018-01-18 01:15:00,1446,0.598064,15506047514,25927070538,1626370000,-10.24,4.13
3164,228252,2018-01-18 01:20:00,1446,0.595569,15441359473,25927070538,1642770000,-9.99,3.29
3184,229700,2018-01-18 01:25:00,1446,0.613159,15897416644,25927070538,1685800000,-6.17,5.89
3204,231148,2018-01-18 01:30:00,1446,0.6230140000000001,16152927924,25927070538,1686060000,-3.99,7.58
3224,232596,2018-01-18 01:35:00,1446,0.619981,16074291119,25927070538,1678260000,-3.28,6.84
3244,234044,2018-01-18 01:40:00,1446,0.621536,16114607714,25927070538,1714570000,-1.98,6.85
3264,235492,2018-01-18 01:45:00,1446,0.63542,16474579161,25927070538,1740450000,1.57,8.87
3284,236940,2018-01-18 01:50:00,1446,0.649161,16830843038,25927070538,1721850000,4.07,10.85
3304,238388,2018-01-18 02:00:00,1446,0.6382439999999999,16547797208,25927070538,1689520000,2.6,8.58
3324,239836,2018-01-18 02:05:00,1446,0.629102,16310771930,25927070538,1713770000,1.72,6.54
3344,241284,2018-01-18 02:10:00,1446,0.6312949999999999,16367629995,25927070538,1678010000,3.4,5.8
3364,242732,2018-01-18 02:15:00,1446,0.625826,16225834847,25927070538,1621940000,2.5,4.89
3384,244180,2018-01-18 02:20:00,1446,0.6130800000000001,15895368405,25927070538,1640090000,0.45,2.14
3404,245628,2018-01-18 02:25:00,1446,0.620749,16094203109,25927070538,1636460000,1.66,3.08
3424,247076,2018-01-18 02:30:00,1446,0.622609,16142427461,25927070538,1617430000,1.76,3.12
3444,248524,2018-01-18 02:35:00,1446,0.615924,15969104994,25927070538,1593410000,0.11,1.86
3464,249972,2018-01-18 02:40:00,1446,0.612588,15882612287,25927070538,1585900000,-1.6,1.16
3484,251420,2018-01-18 02:45:00,1446,0.621292,16108281509,25927070538,1577760000,-1.17,2.35
3504,252868,2018-01-18 02:50:00,1446,0.6251260000000001,16207685897,25927070538,1576580000,-0.92,3.04
3524,254316,2018-01-18 02:55:00,1446,0.619801,16069624247,25927070538,1570720000,-1.97,2.0
3544,255764,2018-01-18 03:00:00,1446,0.617103,15999673010,25927070538,1575170000,-2.5,1.4
3564,257212,2018-01-18 03:05:00,1446,0.6248560000000001,16200685588,25927070538,1614510000,-1.09,2.58
3584,258660,2018-01-18 03:10:00,1446,0.636335,16498302431,25927070538,1599440000,1.06,4.45
3604,260108,2018-01-18 03:15:00,1446,0.633058,16413339421,25927070538,1585840000,1.15,4.04
3624,261556,2018-01-18 03:20:00,1446,0.632865,16408335496,25927070538,1587190000,1.64,4.13
3644,263004,2018-01-18 03:25:00,1446,0.642981,16670613742,25927070538,1643670000,3.66,5.95
3664,264452,2018-01-18 03:30:00,1446,0.6536,16945933304,25927070538,1670450000,5.61,7.91
3684,265900,2018-01-18 03:35:00,1446,0.6560199999999999,17008676814,25927070538,1682250000,6.2,8.43
3704,267348,2018-01-18 03:40:00,1446,0.655551,16996517018,25927070538,1666130000,5.81,8.94
3724,268796,2018-01-18 03:45:00,1446,0.647492,16787570757,25927070538,1664600000,4.57,7.91
3744,270244,2018-01-18 03:50:00,1446,0.648654,16817698013,25927070538,1650390000,4.6,8.74
3764,271692,2018-01-18 03:55:00,1446,0.648814,16821846344,25927070538,1653350000,4.63,8.77
3784,273140,2018-01-18 04:00:00,1446,0.649686,16844454750,25927070538,1673760000,3.89,9.68
3804,274588,2018-01-18 04:05:00,1446,0.653038,16931362290,25927070538,1709160000,4.1,10.78
3824,276036,2018-01-18 04:10:00,1446,0.6553720000000001,16991876073,25927070538,1701340000,4.1,11.73
3844,277484,2018-01-18 04:15:00,1446,0.656883,17031051876,25927070538,1723840000,3.54,12.48
3864,278932,2018-01-18 04:20:00,1446,0.667521,17306864053,25927070538,1831810000,3.9,15.12
3884,280380,2018-01-18 04:25:00,1446,0.671538,17411013095,25927070538,1846490000,3.96,16.24
3904,281828,2018-01-18 04:30:00,1446,0.671538,17411013095,25927070538,1846490000,3.96,16.24
3924,283276,2018-01-18 04:35:00,1446,0.691615,17931550890,25927070538,1868210000,6.72,20.04
3944,284724,2018-01-18 04:40:00,1446,0.683005,17708318813,25927070538,1836870000,4.91,19.0
3964,286172,2018-01-18 04:45:00,1446,0.682174,17686773417,25927070538,1811940000,4.94,19.08
3984,287620,2018-01-18 04:50:00,1446,0.68399,17733856977,25927070538,1866470000,5.03,19.79
4004,289068,2018-01-18 04:55:00,1446,0.68399,17733856977,25927070538,1866470000,5.03,19.79
4024,290516,2018-01-18 05:00:00,1446,0.692771,17961522584,25927070538,1859170000,6.12,21.96
4044,291964,2018-01-18 05:05:00,1446,0.692715,17960070668,25927070538,1852170000,5.5,22.25
4064,293412,2018-01-18 05:10:00,1446,0.692715,17960070668,25927070538,1852170000,5.5,22.25
4084,294860,2018-01-18 05:15:00,1446,0.691106,17918354011,25927070538,1861750000,3.97,22.51
4104,296308,2018-01-18 05:20:00,1446,0.692213,17947055278,25927070538,1858600000,3.45,23.0
4124,297756,2018-01-18 05:25:00,1446,0.6959029999999999,18042726169,25927070538,1864790000,3.65,23.84
4144,299204,2018-01-18 05:30:00,1446,0.695058,18020817794,25927070538,1849580000,2.71,23.9
4164,300652,2018-01-18 05:35:00,1446,0.684189,17739016464,25927070538,1817450000,0.54,22.2
4184,302100,2018-01-18 05:40:00,1446,0.674248,17481275456,25927070538,1813750000,-1.28,20.66
4204,303548,2018-01-18 05:45:00,1446,0.671049,17398334757,25927070538,1807680000,-2.06,20.5
4224,304996,2018-01-18 05:50:00,1446,0.671049,17398334757,25927070538,1807680000,-2.06,20.5
4244,306444,2018-01-18 05:55:00,1446,0.658799,17080728143,25927070538,1779910000,-4.17,18.55
4264,307892,2018-01-18 06:00:00,1446,0.6554760000000001,16994572488,25927070538,1753580000,-4.82,18.2
4284,309340,2018-01-18 06:05:00,1446,0.658752,17079509571,25927070538,1752700000,-4.54,19.0
4304,310788,2018-01-18 06:10:00,1446,0.663855,17211815412,25927070538,1784610000,-4.04,20.06
4324,312236,2018-01-18 06:15:00,1446,0.670431,17382311828,25927070538,1779100000,-3.29,21.45
4344,313684,2018-01-18 06:20:00,1446,0.670371,17380756204,25927070538,1765220000,-3.12,21.55
4364,315132,2018-01-18 06:25:00,1446,0.6653789999999999,17251328268,25927070538,1763640000,-3.83,20.8
4384,316580,2018-01-18 06:30:00,1446,0.6658,17262243564,25927070538,1738120000,-2.87,20.88
4404,318028,2018-01-18 06:35:00,1446,0.652137,16908001999,25927070538,1678370000,-4.86,18.31
4424,319476,2018-01-18 06:40:00,1446,0.643285,16678495571,25927070538,1671490000,-4.72,16.65
4444,320924,2018-01-18 06:45:00,1446,0.637191,16520496003,25927070538,1655570000,-5.62,15.54
4464,322372,2018-01-18 06:50:00,1446,0.63481,16458763648,25927070538,1659030000,-4.85,14.77
4484,323820,2018-01-18 06:55:00,1446,0.639482,16579894922,25927070538,1654280000,-3.73,15.38
4504,325268,2018-01-18 07:00:00,1446,0.6327699999999999,16405872424,25927070538,1616590000,-4.5,13.87
4524,326716,2018-01-18 07:05:00,1446,0.623581,16167628573,25927070538,1577410000,-6.03,11.89
4544,328164,2018-01-18 07:10:00,1446,0.612283,15874704530,25927070538,1540740000,-7.69,9.76
4564,329612,2018-01-18 07:15:00,1446,0.601434,15593421742,25927070538,1554320000,-9.43,7.51
4584,331060,2018-01-18 07:20:00,1446,0.602503,15621137780,25927070538,1540880000,-9.35,7.18
4604,332508,2018-01-18 07:25:00,1446,0.606907,15735320599,25927070538,1612910000,-8.69,7.61
4624,333956,2018-01-18 07:30:00,1446,0.619011,16049141861,25927070538,1623890000,-5.9,9.31
4644,335404,2018-01-18 09:55:00,1446,0.593599,15390283144,25927070538,1523610000,-6.53,4.07
4664,336852,2018-01-18 10:00:00,1446,0.598928,15528448503,25927070538,1489330000,-5.77,5.35
4684,338300,2018-01-18 10:05:00,1446,0.5915279999999999,15336588181,25927070538,1491210000,-7.07,4.17
4704,339748,2018-01-18 10:10:00,1446,0.59646,15464460493,25927070538,1514670000,-6.21,5.3
4724,341196,2018-01-18 10:15:00,1446,0.59646,15464460493,25927070538,1514670000,-6.21,5.3
4744,342644,2018-01-18 10:20:00,1446,0.610721,15834206446,25927070538,1524090000,-2.84,8.46
4764,344092,2018-01-18 10:25:00,1446,0.606697,15729875914,25927070538,1522640000,-2.73,8.29
4784,345540,2018-01-18 10:30:00,1446,0.606697,15729875914,25927070538,1522640000,-2.73,8.29
4804,346988,2018-01-18 10:35:00,1446,0.6049869999999999,15685540624,25927070538,1519660000,-2.68,8.2
4824,348436,2018-01-18 10:40:00,1446,0.6120680000000001,15869130210,25927070538,1519500000,0.69,10.15
4844,349884,2018-01-18 10:45:00,1446,0.609902,15812972175,25927070538,1519260000,1.53,10.31
4864,351332,2018-01-18 10:50:00,1446,0.609557,15804027336,25927070538,1521860000,1.69,10.47
4884,352780,2018-01-18 10:55:00,1446,0.609629,15805894085,25927070538,1499980000,1.93,10.89
4904,354228,2018-01-18 11:00:00,1446,0.609629,15805894085,25927070538,1499980000,1.93,10.89
4924,355676,2018-01-18 11:05:00,1446,0.60844,15775066798,25927070538,1512670000,1.55,11.55
4944,357124,2018-01-18 11:10:00,1446,0.612478,15879760309,25927070538,1555420000,2.25,12.67
4964,358572,2018-01-18 11:15:00,1446,0.625962,16229360928,25927070538,1589260000,4.03,15.52
4984,360020,2018-01-18 11:20:00,1446,0.6333,16419613772,25927070538,1585820000,5.06,17.04
5004,361468,2018-01-18 11:25:00,1446,0.631071,16361822331,25927070538,1573530000,4.18,17.33
5024,362916,2018-01-18 11:30:00,1446,0.626205,16235661206,25927070538,1576280000,3.05,16.64
5044,364364,2018-01-18 11:35:00,1446,0.629711,16326561516,25927070538,1562820000,3.52,17.92
5064,365812,2018-01-18 11:40:00,1446,0.627502,16269288617,25927070538,1599900000,3.13,17.51
5084,367260,2018-01-18 11:45:00,1446,0.636137,16493168871,25927070538,1596930000,4.56,19.55
5104,368708,2018-01-18 11:50:00,1446,0.634991,16463456448,25927070538,1622140000,4.29,19.6
5124,370156,2018-01-18 11:55:00,1446,0.639059,16568927771,25927070538,1614780000,4.81,20.58
5144,371604,2018-01-18 12:00:00,1446,0.634207,16443129625,25927070538,1589620000,3.67,19.95
5164,373052,2018-01-18 12:05:00,1446,0.629147,16311938648,25927070538,1581270000,2.29,19.07
5184,374500,2018-01-18 12:10:00,1446,0.630112,16336958271,25927070538,1596880000,1.93,19.46
5204,375948,2018-01-18 12:15:00,1446,0.635076,16465660249,25927070538,1596580000,1.95,20.67
5224,377396,2018-01-18 12:20:00,1446,0.635067,16465426905,25927070538,1591510000,1.95,20.89
5244,378844,2018-01-18 12:25:00,1446,0.636778,16509788123,25927070538,1583990000,1.24,21.93
5264,380292,2018-01-18 12:30:00,1446,0.63284,16407687319,25927070538,1565770000,0.45,21.37
5284,381740,2018-01-18 12:35:00,1446,0.6305149999999999,16347406880,25927070538,1563020000,-0.12,21.13
5304,383188,2018-01-18 12:40:00,1446,0.62959,16323424340,25927070538,1548260000,-0.4,21.55
5324,384636,2018-01-18 12:50:00,1446,0.630093,16336465657,25927070538,1554270000,-0.39,21.77
5344,386084,2018-01-18 12:55:00,1446,0.631325,16368407807,25927070538,1561870000,-0.26,22.35
5364,387532,2018-01-18 13:00:00,1446,0.629532,16321920570,25927070538,1569880000,-0.55,22.29
