,Unnamed: 0,time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
619,43296,2018-01-17 14:35:00,1477,0.006370000000000001,718504018,112802770929,55132400,-0.84,-20.61
639,44738,2018-01-17 14:40:00,1477,0.006425,724718322,112802770929,55516400,0.14,-20.09
659,46179,2018-01-17 14:45:00,1477,0.006564,740467845,112802770929,56754700,2.79,-18.36
679,47622,2018-01-17 14:50:00,1477,0.006516,734967582,112802770929,56236400,3.21,-19.0
699,49063,2018-01-17 14:55:00,1477,0.006532,736819804,112802770929,56185400,3.75,-18.81
719,50505,2018-01-17 15:00:00,1477,0.006518,735246205,112802770929,56223500,4.1,-18.95
739,51947,2018-01-17 15:05:00,1477,0.0064670000000000005,729528232,112802770929,55306600,3.85,-19.61
759,53389,2018-01-17 15:10:00,1477,0.006439,726379907,112802770929,55245700,3.58,-19.99
779,54832,2018-01-17 15:15:00,1477,0.0063560000000000005,717015021,112802770929,54540800,2.3,-21.07
799,56274,2018-01-17 15:20:00,1477,0.006399,721788834,112802770929,54807100,2.6,-20.61
819,57716,2018-01-17 15:25:00,1477,0.0064340000000000005,725745955,112802770929,55201300,2.76,-20.23
839,59158,2018-01-17 15:30:00,1477,0.0065049999999999995,733751568,112802770929,55359200,2.64,-19.37
859,60600,2018-01-17 15:35:00,1477,0.006562999999999999,740349402,112802770929,55246900,3.04,-18.57
879,62042,2018-01-17 15:40:00,1477,0.006520999999999999,735590253,112802770929,54990000,1.53,-19.08
899,63484,2018-01-17 15:45:00,1477,0.006552,739119852,112802770929,54852700,1.37,-18.67
919,64926,2018-01-17 15:50:00,1477,0.006495999999999999,732820945,112802770929,54712200,0.19,-19.36
939,66368,2018-01-17 15:55:00,1477,0.0063,710621360,112802770929,53543500,-3.0,-21.74
959,67810,2018-01-17 16:00:00,1477,0.006344,715661388,112802770929,53881300,-2.16,-21.12
979,69252,2018-01-17 16:05:00,1477,0.006386,720323526,112802770929,54017600,-1.17,-20.5
999,70694,2018-01-17 16:10:00,1477,0.006282,708628135,112802770929,53438400,-2.59,-21.74
1019,72136,2018-01-17 16:15:00,1477,0.006261,706310038,112802770929,53232100,-2.85,-21.98
1039,73578,2018-01-17 16:20:00,1477,0.006202,699574585,112802770929,53506900,-3.99,-22.73
1059,75020,2018-01-17 16:25:00,1477,0.006099,687996508,112802770929,53022100,-6.1,-24.02
1079,76462,2018-01-17 16:30:00,1477,0.005968,673202425,112802770929,52543800,-8.13,-25.68
1099,77904,2018-01-17 16:35:00,1477,0.005968,673202425,112802770929,52543800,-8.13,-25.68
1119,79346,2018-01-17 16:40:00,1477,0.005783,652331656,112802770929,51886200,-10.6,-28.06
1139,80788,2018-01-17 16:45:00,1477,0.0057280000000000005,646097047,112802770929,51324600,-10.97,-28.7
1159,82230,2018-01-17 16:50:00,1477,0.005814,655791317,112802770929,52133600,-9.07,-27.61
1179,83672,2018-01-17 16:55:00,1477,0.005814,655791317,112802770929,52133600,-9.07,-27.61
1199,85114,2018-01-17 17:00:00,1477,0.005784,652481684,112802770929,51932000,-8.43,-27.96
1219,86556,2018-01-17 17:05:00,1477,0.005752,648793033,112802770929,51747800,-8.27,-28.31
1239,87998,2018-01-17 17:10:00,1477,0.005621,634027150,112802770929,51628200,-10.36,-29.96
1259,89440,2018-01-17 17:15:00,1477,0.005721,645302915,112802770929,52756600,-7.62,-28.67
1279,90882,2018-01-17 17:20:00,1477,0.005719,645095358,112802770929,52882400,-6.64,-28.68
1299,92324,2018-01-17 17:25:00,1477,0.005682,640997234,112802770929,52636000,-6.14,-29.13
1319,93766,2018-01-17 17:30:00,1477,0.005609,632667877,112802770929,51896100,-6.83,-30.06
1339,95208,2018-01-17 17:35:00,1477,0.005556,626727683,112802770929,51518700,-6.62,-30.78
1359,96650,2018-01-17 17:40:00,1477,0.005499,620340790,112802770929,50932400,-6.35,-31.54
1379,98092,2018-01-17 17:45:00,1477,0.005539,624785219,112802770929,51922000,-4.95,-31.11
1399,99534,2018-01-17 17:50:00,1477,0.005683,641023178,112802770929,53017700,-2.09,-29.34
1419,100976,2018-01-17 17:55:00,1477,0.005698,642714092,112802770929,53039600,-0.98,-29.14
1439,102418,2018-01-17 18:00:00,1477,0.005732,646620452,112802770929,53376100,-0.22,-28.68
1459,103860,2018-01-17 18:05:00,1477,0.005647,637050265,112802770929,52927300,-1.68,-29.65
1479,105302,2018-01-17 18:10:00,1477,0.00563,635064936,112802770929,53019200,-1.66,-29.8
1499,106743,2018-01-17 18:15:00,1477,0.005845,659344604,112802770929,54663300,2.58,-27.05
1519,108185,2018-01-17 18:20:00,1477,0.0058649999999999996,661632245,112802770929,54847100,3.53,-26.78
1539,109628,2018-01-17 18:25:00,1477,0.005803,654631705,112802770929,54518900,3.06,-27.38
1559,111070,2018-01-17 18:30:00,1477,0.005888,664172563,112802770929,55108600,5.13,-26.25
1579,112510,2018-01-17 18:35:00,1477,0.006012,678121754,112802770929,55979300,7.11,-24.58
1599,113953,2018-01-17 18:40:00,1477,0.006021,679151643,112802770929,55879800,7.33,-24.47
1619,115396,2018-01-17 18:45:00,1477,0.006011,678076633,112802770929,55953700,7.0,-24.27
1639,116837,2018-01-17 18:50:00,1477,0.00609,686971131,112802770929,56566900,8.32,-23.27
1659,118279,2018-01-17 18:55:00,1477,0.00613,691495650,112802770929,57005300,8.82,-22.62
1679,119722,2018-01-17 19:00:00,1477,0.006156,694385657,112802770929,57199000,7.88,-21.98
1699,121163,2018-01-17 19:05:00,1477,0.006232,702980100,112802770929,57759400,8.79,-20.99
1719,122605,2018-01-17 19:10:00,1477,0.006352,716527713,112802770929,58441000,10.73,-19.17
1739,124048,2018-01-17 19:15:00,1477,0.006296,710197222,112802770929,58417100,9.06,-19.71
1759,125491,2018-01-17 19:20:00,1477,0.006342,715415478,112802770929,58596400,9.1,-18.95
1779,126934,2018-01-17 19:25:00,1477,0.006339,715062405,112802770929,58486400,8.06,-18.79
1799,128377,2018-01-17 19:30:00,1477,0.006226,702329228,112802770929,57496700,4.94,-19.93
1819,129820,2018-01-17 19:35:00,1477,0.006211,700652979,112802770929,57188300,4.29,-20.03
1839,131268,2018-01-17 19:40:00,1477,0.0061259999999999995,691008342,112802770929,56494300,2.21,-21.02
1859,132716,2018-01-17 19:45:00,1477,0.0061259999999999995,691060231,112802770929,56684400,1.36,-20.8
1879,134164,2018-01-17 19:50:00,1477,0.0061530000000000005,694020176,112802770929,56887300,0.98,-20.36
1899,135612,2018-01-17 19:55:00,1477,0.006117,689985221,112802770929,56794500,-0.41,-20.66
1919,137060,2018-01-17 20:00:00,1477,0.006136,692201795,112802770929,57062800,-0.72,-20.24
1939,138509,2018-01-17 20:10:00,1477,0.006184,697573463,112802770929,57181700,-0.71,-19.46
1959,139957,2018-01-17 20:15:00,1477,0.006135,691991982,112802770929,56868600,-2.06,-19.98
1979,141405,2018-01-17 20:20:00,1477,0.006152,693964903,112802770929,56619500,-2.13,-19.63
1999,142853,2018-01-17 20:25:00,1477,0.006108,688966612,112802770929,56253900,-2.97,-20.01
2019,144301,2018-01-17 20:30:00,1477,0.005999,676755712,112802770929,55757600,-4.32,-21.46
2039,145749,2018-01-17 20:35:00,1477,0.00602,679089601,112802770929,55619800,-3.49,-21.06
2059,147197,2018-01-17 20:40:00,1477,0.0060079999999999995,677734840,112802770929,55264400,-3.37,-21.09
2079,148645,2018-01-17 20:45:00,1477,0.006019,679087180,112816798328,55241200,-2.28,-20.68
2099,150093,2018-01-17 20:50:00,1477,0.006056000000000001,683195967,112816798328,55707900,-1.63,-20.23
2119,151541,2018-01-17 20:55:00,1477,0.00603,680314626,112816798328,55408200,-1.95,-20.46
2139,152989,2018-01-17 21:00:00,1477,0.006011,678104545,112816798328,55223000,-2.1,-20.62
2159,154437,2018-01-17 21:05:00,1477,0.006013,678414791,112816798328,55034600,-2.11,-20.53
2179,155885,2018-01-17 21:10:00,1477,0.0059770000000000005,674320670,112816798328,54838900,-2.75,-20.96
2199,157333,2018-01-17 21:15:00,1477,0.005998,676710130,112816798328,54949200,-1.97,-20.63
2219,158781,2018-01-17 21:20:00,1477,0.006123,690802076,112816798328,55563600,0.3,-18.9
2239,160229,2018-01-17 21:25:00,1477,0.0061600000000000005,694909735,112816798328,55937800,1.2,-18.36
2259,161677,2018-01-17 21:30:00,1477,0.006137,692338641,112816798328,55846100,1.1,-18.52
2279,163125,2018-01-17 21:35:00,1477,0.0061600000000000005,694925530,112816798328,56025400,1.78,-18.11
2299,164573,2018-01-17 21:40:00,1477,0.00611,689279049,112816798328,55599200,1.25,-18.68
2319,166021,2018-01-17 21:45:00,1477,0.006167,695745708,112816798328,55848500,2.37,-17.83
2339,167469,2018-01-17 21:50:00,1477,0.006215999999999999,701272603,112816798328,56597700,3.21,-17.2
2359,168917,2018-01-17 21:55:00,1477,0.006242,704206968,112816798328,57029500,3.75,-16.79
2379,170365,2018-01-17 22:00:00,1477,0.006386,720452587,112816798328,58066300,6.17,-14.76
2399,171813,2018-01-17 22:05:00,1477,0.006392,721153179,112816798328,58146900,6.01,-14.56
2419,173261,2018-01-17 22:10:00,1477,0.006458,728532526,112816798328,58708300,6.83,-13.49
2439,174709,2018-01-17 22:15:00,1477,0.006527,736337192,112816798328,58749900,7.33,-12.03
2459,176157,2018-01-17 22:20:00,1477,0.006586,743043022,112816798328,59302000,8.06,-10.99
2479,177605,2018-01-17 22:25:00,1477,0.006633,748335259,112816798328,59893800,8.35,-10.14
2499,179053,2018-01-17 22:30:00,1477,0.006682,753890358,112816798328,60275800,8.6,-9.22
2519,180501,2018-01-17 22:35:00,1477,0.006722,758339852,112816798328,60440500,8.91,-8.38
2539,181949,2018-01-17 22:40:00,1477,0.006647,749853773,112816798328,59565600,7.16,-9.41
2559,183397,2018-01-17 22:45:00,1477,0.006647,749853773,112816798328,59565600,7.16,-9.41
2579,184845,2018-01-17 22:50:00,1477,0.006745,760951561,112816798328,60226000,7.38,-7.23
2599,186293,2018-01-17 22:55:00,1477,0.006833,770869286,112816798328,60901200,8.0,-5.56
2619,187741,2018-01-17 23:00:00,1477,0.006876,775731690,112816798328,61127200,7.8,-4.05
2639,189189,2018-01-17 23:05:00,1477,0.0069700000000000005,786280060,112816798328,61446200,8.37,-2.11
2659,190637,2018-01-17 23:10:00,1477,0.006886,776868883,112816798328,60946900,6.15,-3.09
2679,192085,2018-01-17 23:15:00,1477,0.006920999999999999,780801677,112816798328,61024900,5.63,-1.47
2699,193533,2018-01-17 23:20:00,1477,0.0069310000000000005,781983997,112816798328,61413600,5.08,-0.42
2719,194981,2018-01-17 23:25:00,1477,0.006977,787068650,112816798328,61245700,5.65,0.43
2739,196429,2018-01-17 23:30:00,1477,0.006927,781451501,112816798328,60946900,3.93,0.54
2759,197877,2018-01-17 23:35:00,1477,0.006927,781451501,112816798328,60946900,3.93,0.54
2779,199325,2018-01-17 23:40:00,1477,0.007045999999999999,794907161,112816798328,61303800,5.3,2.44
2799,200773,2018-01-17 23:45:00,1477,0.007417,836812961,112816798328,62495200,9.95,8.87
2819,202221,2018-01-17 23:50:00,1477,0.007498,845933071,112816798328,63161800,10.47,10.64
2839,203669,2018-01-17 23:55:00,1477,0.007503,846447515,112816798328,63345400,10.16,11.1
2859,205117,2018-01-18 00:00:00,1477,0.007515999999999999,847973927,112816798328,63086900,9.38,12.4
2879,206565,2018-01-18 00:05:00,1477,0.007595,856808610,112816798328,64067900,10.38,13.52
2899,208013,2018-01-18 00:10:00,1477,0.007663,864562509,112816798328,64205100,10.85,14.93
2919,209461,2018-01-18 00:15:00,1477,0.007673999999999999,865804622,112816798328,64318400,10.79,15.47
2939,210908,2018-01-18 00:20:00,1477,0.007741,873284375,112816798328,64332900,11.41,16.79
2959,212357,2018-01-18 00:25:00,1477,0.007692,867836452,112816798328,63734200,9.84,16.68
2979,213805,2018-01-18 00:30:00,1477,0.007522,848642930,112816798328,61983500,6.51,13.99
2999,215253,2018-01-18 00:35:00,1477,0.007522,848642930,112816798328,61983500,6.51,13.99
3019,216700,2018-01-18 00:40:00,1477,0.0076230000000000004,860006966,112816798328,60442000,5.49,16.07
3039,218149,2018-01-18 00:45:00,1477,0.007534999999999999,850116318,112816798328,59750800,2.29,14.71
3059,219597,2018-01-18 00:50:00,1477,0.0074730000000000005,843058499,112816798328,59413000,1.0,13.91
3079,221045,2018-01-18 00:55:00,1477,0.0075569999999999995,852579108,112816798328,59788500,0.93,15.25
3099,222493,2018-01-18 01:00:00,1477,0.00743,838178044,112816798328,58688100,-1.92,13.5
3119,223941,2018-01-18 01:05:00,1477,0.0073560000000000006,829909701,112816798328,58415800,-2.89,12.13
3139,225388,2018-01-18 01:10:00,1477,0.007376000000000001,832096090,112816798328,58333900,-3.29,12.31
3159,226837,2018-01-18 01:15:00,1477,0.007189,811012887,112816798328,57875500,-5.77,9.35
3179,228285,2018-01-18 01:20:00,1477,0.007156,807283164,112816798328,57413400,-6.36,8.67
3199,229733,2018-01-18 01:25:00,1477,0.007268999999999999,820069820,112816798328,58237300,-4.79,10.32
3219,231181,2018-01-18 01:30:00,1477,0.0074140000000000005,836375232,112816798328,58829400,-2.6,12.44
3239,232629,2018-01-18 01:35:00,1477,0.007422,837330790,112816798328,58512600,-2.24,12.49
3259,234077,2018-01-18 01:40:00,1477,0.007427,837908412,112816798328,58236600,-1.55,12.49
3279,235524,2018-01-18 01:45:00,1477,0.007509999999999999,847236105,112816798328,59198300,-0.25,13.46
3299,236972,2018-01-18 01:50:00,1477,0.007638,861682296,112816798328,59520900,1.78,15.39
3319,238420,2018-01-18 02:00:00,1477,0.007633,861105802,112816798328,59379900,2.06,15.09
3339,239868,2018-01-18 02:05:00,1477,0.007648,862812720,112816798328,58846200,3.12,15.11
3359,241316,2018-01-18 02:10:00,1477,0.007640999999999999,861977876,112816798328,59328200,3.3,14.68
3379,242764,2018-01-18 02:15:00,1477,0.007661,864299646,112816798328,59019800,4.93,14.55
3399,244212,2018-01-18 02:20:00,1477,0.007529000000000001,849423622,112816798328,58439700,3.2,12.03
3419,245660,2018-01-18 02:25:00,1477,0.0075840000000000005,855655622,112816798328,58522900,3.73,12.54
3439,247108,2018-01-18 02:30:00,1477,0.007537,850269748,112816798328,58011200,3.18,11.58
3459,248556,2018-01-18 02:35:00,1477,0.007461,841774644,112816798328,57797100,2.03,10.29
3479,250005,2018-01-18 02:40:00,1477,0.007449,840418586,112816798328,57652400,0.6,9.99
3499,251452,2018-01-18 02:45:00,1477,0.0075569999999999995,852538494,112816798328,58514600,1.12,11.44
3519,252900,2018-01-18 02:50:00,1477,0.0075959999999999995,856984604,112816798328,58645500,0.92,11.95
3539,254348,2018-01-18 02:55:00,1477,0.007572,854275873,112816798328,58195200,0.17,11.47
3559,255796,2018-01-18 03:00:00,1477,0.007555,852294810,112816798328,57764700,-0.37,11.01
3579,257244,2018-01-18 03:05:00,1477,0.007589,856161042,112816798328,58144500,-0.26,11.39
3599,258692,2018-01-18 03:10:00,1477,0.00775,874299727,112816798328,59203400,1.71,13.76
3619,260140,2018-01-18 03:15:00,1477,0.007781000000000001,877850071,112816798328,59300000,2.38,14.27
3639,261588,2018-01-18 03:20:00,1477,0.007801000000000001,880028564,112816798328,59735400,2.91,14.64
3659,263036,2018-01-18 03:25:00,1477,0.007901,891403881,112816798328,59682300,4.63,16.21
3679,264484,2018-01-18 03:30:00,1477,0.008003,902833351,112816798328,60472600,6.14,17.86
3699,265932,2018-01-18 03:35:00,1477,0.008072,910606429,112816798328,61011200,7.18,18.9
3719,267380,2018-01-18 03:40:00,1477,0.008105,914415124,112816798328,61381800,7.54,19.83
3739,268828,2018-01-18 03:45:00,1477,0.008084000000000001,911988434,112816798328,60959200,7.32,19.73
3759,270276,2018-01-18 03:50:00,1477,0.008074,910925700,112816798328,61032000,7.09,19.67
3779,271724,2018-01-18 03:55:00,1477,0.008045,907582938,112816798328,60797300,6.12,19.57
3799,273172,2018-01-18 04:00:00,1477,0.008121,916178450,112816798328,61192500,6.81,21.32
3819,274620,2018-01-18 04:05:00,1477,0.008083,911879002,112816798328,61619000,5.32,21.46
3839,276068,2018-01-18 04:10:00,1477,0.00811,914930696,112816798328,61833300,4.92,22.35
3859,277516,2018-01-18 04:15:00,1477,0.008087,912311090,112816798328,62107100,4.1,22.22
3879,278963,2018-01-18 04:20:00,1477,0.008227,928158466,112816798328,62179100,3.57,25.24
3899,280412,2018-01-18 04:25:00,1477,0.008197,924814576,112816798328,62157400,2.93,25.39
3919,281860,2018-01-18 04:30:00,1477,0.008197,924814576,112816798328,62157400,2.93,25.39
3939,283308,2018-01-18 04:35:00,1477,0.0083,936406502,112816798328,62908800,3.24,27.31
3959,284757,2018-01-18 04:40:00,1477,0.008366,943834360,112816798328,63291100,3.5,28.96
3979,286205,2018-01-18 04:45:00,1477,0.008284999999999999,934692815,112816798328,63030400,2.47,27.97
3999,287653,2018-01-18 04:50:00,1477,0.008261,932024698,112816798328,62974600,2.18,27.77
4019,289101,2018-01-18 04:55:00,1477,0.008261,932024698,112816798328,62974600,2.18,27.77
4039,290548,2018-01-18 05:00:00,1477,0.008392,946749546,112816798328,63523000,3.78,30.62
4059,291996,2018-01-18 05:05:00,1477,0.008387,946191103,112816798328,63324200,3.61,30.97
4079,293444,2018-01-18 05:10:00,1477,0.008387,946191103,112816798328,63324200,3.61,30.97
4099,294892,2018-01-18 05:15:00,1477,0.008281,934269752,112816798328,62678300,1.48,30.47
4119,296341,2018-01-18 05:20:00,1477,0.008327,939479632,112816798328,62872800,1.63,31.49
4139,297789,2018-01-18 05:25:00,1477,0.008324,939058825,112816798328,63039200,1.41,31.37
4159,299236,2018-01-18 05:30:00,1477,0.008353,942335025,112816798328,63263100,1.19,32.06
4179,300686,2018-01-18 05:35:00,1477,0.008163,920887423,112816798328,63335600,-1.4,29.23
4199,302134,2018-01-18 05:40:00,1477,0.008034,906362261,112816798328,62670900,-3.04,27.38
4219,303582,2018-01-18 05:45:00,1477,0.008008,903422255,112816798328,62408700,-3.67,27.38
4239,305030,2018-01-18 05:50:00,1477,0.008008,903422255,112816798328,62408700,-3.67,27.38
4259,306477,2018-01-18 05:55:00,1477,0.007831999999999999,883626291,112816798328,61656100,-6.04,24.79
4279,307925,2018-01-18 06:00:00,1477,0.007836,884027919,112816798328,61680700,-5.94,25.01
4299,309372,2018-01-18 06:05:00,1477,0.007878,888826017,112816798328,61727900,-5.42,25.9
4319,310820,2018-01-18 06:10:00,1477,0.007884,889491637,112816798328,61765300,-5.45,26.1
4339,312269,2018-01-18 06:15:00,1477,0.00801,903618556,112816798328,62192100,-4.07,28.32
4359,313716,2018-01-18 06:20:00,1477,0.007982,900529632,112816798328,62186600,-3.89,28.06
4379,315164,2018-01-18 06:25:00,1477,0.007918999999999999,893386072,112816798328,61923200,-4.65,26.96
4399,316612,2018-01-18 06:30:00,1477,0.007835,883972639,112816798328,61841000,-4.59,25.67
4419,318060,2018-01-18 06:35:00,1477,0.007755,874877349,112816798328,60898200,-5.02,24.32
4439,319508,2018-01-18 06:40:00,1477,0.007654,863468186,112816798328,60214400,-4.99,22.67
4459,320956,2018-01-18 06:45:00,1477,0.0076489999999999995,862970664,112816798328,60216800,-4.02,22.43
4479,322404,2018-01-18 06:50:00,1477,0.007628,860573307,112816798328,60150100,-4.13,21.9
4499,323852,2018-01-18 06:55:00,1477,0.0076430000000000005,862241867,112816798328,60380300,-3.46,21.89
4519,325300,2018-01-18 07:00:00,1477,0.0075959999999999995,856980092,112816798328,60210000,-4.01,20.87
4539,326748,2018-01-18 07:05:00,1477,0.007601999999999999,857622019,112816798328,60063100,-3.75,20.61
4559,328196,2018-01-18 07:10:00,1477,0.007411,836062729,112816798328,60137000,-6.26,17.14
4579,329644,2018-01-18 07:15:00,1477,0.007343000000000001,828360726,112816798328,59551000,-7.27,15.66
4599,331092,2018-01-18 07:20:00,1477,0.00733,826898621,112816798328,59438600,-7.16,15.01
4619,332540,2018-01-18 07:25:00,1477,0.0073030000000000005,823907847,112816798328,59133100,-7.53,14.09
4639,333988,2018-01-18 07:30:00,1477,0.007382,832769607,112816798328,60058000,-5.35,14.7
4659,335436,2018-01-18 09:55:00,1477,0.007262,819255282,112816798328,56827300,-4.91,6.19
4679,336884,2018-01-18 10:00:00,1477,0.00728,821257781,112816798328,56879300,-4.69,6.37
4699,338332,2018-01-18 10:05:00,1477,0.007195,811737171,112816798328,56500700,-5.82,5.09
4719,339779,2018-01-18 10:10:00,1477,0.007259000000000001,818939395,112816798328,56759800,-4.95,6.07
4739,341227,2018-01-18 10:15:00,1477,0.007259000000000001,818939395,112816798328,56759800,-4.95,6.07
4759,342675,2018-01-18 10:20:00,1477,0.007388,833506300,112816798328,57706500,-2.34,8.04
4779,344124,2018-01-18 10:25:00,1477,0.007345999999999999,828736406,112816798328,57254700,-2.36,7.58
4799,345572,2018-01-18 10:30:00,1477,0.007345999999999999,828736406,112816798328,57254700,-2.36,7.58
4819,347020,2018-01-18 10:35:00,1477,0.007295,823009825,112816798328,56925600,-2.34,6.99
4839,348468,2018-01-18 10:40:00,1477,0.007398,834604008,112816798328,57540100,0.01,8.65
4859,349916,2018-01-18 10:45:00,1477,0.0073950000000000005,834223815,112816798328,57200200,0.91,8.78
4879,351364,2018-01-18 10:50:00,1477,0.007427,837940001,112816798328,57451300,1.63,9.41
4899,352811,2018-01-18 10:55:00,1477,0.007437999999999999,839106526,112816798328,57232600,1.98,9.77
4919,354259,2018-01-18 11:00:00,1477,0.007437999999999999,839106526,112816798328,57232600,1.98,9.77
4939,355707,2018-01-18 11:05:00,1477,0.00743,838246862,112816798328,56926000,2.13,10.22
4959,357155,2018-01-18 11:10:00,1477,0.007476999999999999,843479305,112816798328,57150700,2.59,11.18
4979,358603,2018-01-18 11:15:00,1477,0.007595,856876300,112816798328,57757900,4.02,13.18
4999,360051,2018-01-18 11:20:00,1477,0.007664,864653890,112816798328,58428900,4.87,14.46
5019,361499,2018-01-18 11:25:00,1477,0.007666,864843422,112816798328,58440800,4.48,14.74
5039,362947,2018-01-18 11:30:00,1477,0.007670000000000001,865309356,112816798328,58354200,4.35,15.09
5059,364395,2018-01-18 11:35:00,1477,0.007734,872527375,112816798328,58576100,4.96,16.34
5079,365843,2018-01-18 11:40:00,1477,0.007723999999999999,871470747,112825476124,58300300,4.73,16.51
5099,367291,2018-01-18 11:45:00,1477,0.007801000000000001,880175233,112825476124,58933200,5.67,17.92
5119,368740,2018-01-18 11:50:00,1477,0.007749,874294769,112825476124,58849500,4.52,17.23
5139,370188,2018-01-18 11:55:00,1477,0.007809999999999999,881216612,112825476124,59067800,5.22,18.15
5159,371636,2018-01-18 12:00:00,1477,0.007784999999999999,878322638,112825476124,58719100,4.47,17.89
5179,373084,2018-01-18 12:05:00,1477,0.007743000000000001,873626842,112825476124,58303700,3.38,17.25
5199,374532,2018-01-18 12:10:00,1477,0.0077599999999999995,875564055,112825476124,58277200,2.94,17.78
5219,375980,2018-01-18 12:15:00,1477,0.007753,874741558,112825476124,58244600,2.59,17.75
5239,377428,2018-01-18 12:20:00,1477,0.007775,877245906,112826007997,57832000,2.24,18.31
5259,378876,2018-01-18 12:25:00,1477,0.007804000000000001,880486269,112826007997,57911400,2.05,19.09
5279,380324,2018-01-18 12:30:00,1477,0.007765,876051078,112826007997,57623900,0.71,19.0
5299,381772,2018-01-18 12:35:00,1477,0.007749,874263914,112826007997,56815100,0.5,18.92
5319,383220,2018-01-18 12:40:00,1477,0.00775,874372227,112826007997,56619100,0.17,19.33
5339,384668,2018-01-18 12:50:00,1477,0.007751000000000001,874477155,112826007997,56478800,-0.21,19.89
5359,386116,2018-01-18 12:55:00,1477,0.007762000000000001,875775783,112826007997,56434100,-0.02,20.14
5379,387564,2018-01-18 13:00:00,1477,0.007753,874755836,112826007997,56333300,-0.2,20.26
5399,389011,2018-01-18 13:05:00,1477,0.007848,885439330,112826007997,56568200,0.98,21.97
5419,390459,2018-01-18 13:10:00,1477,0.007812999999999999,881529909,112826007997,56752300,0.58,21.68
5439,391907,2018-01-18 13:15:00,1477,0.007974,899699409,112826007997,57353100,2.63,24.6
5459,393355,2018-01-18 13:20:00,1477,0.007979,900287233,112826007997,57411400,2.69,24.68
5479,394803,2018-01-18 13:25:00,1477,0.007973000000000001,899600123,112826007997,57353100,2.69,24.79
5499,396251,2018-01-18 13:30:00,1477,0.007982,900542220,112826007997,57247000,2.79,25.04
5519,397699,2018-01-18 13:35:00,1477,0.008029000000000001,905927405,112826007997,57554800,3.4,26.07
5539,399147,2018-01-18 13:40:00,1477,0.008088,912506290,112826007997,57935800,4.18,27.12
