,Unnamed: 0,time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
562,40378,2018-01-17 14:25:00,1444,1.06,41202177511,38739142811,5440640000,-0.72,-24.88
582,41820,2018-01-17 14:30:00,1444,1.06,40934877426,38739142811,5415150000,-2.08,-25.32
602,43262,2018-01-17 14:35:00,1444,1.07,41302511891,38739142811,5431770000,-1.5,-24.64
622,44704,2018-01-17 14:40:00,1444,1.08,41921950784,38739142811,5512370000,0.7,-23.62
642,46146,2018-01-17 14:45:00,1444,1.09,42131916938,38739142811,5503390000,1.74,-23.16
662,47588,2018-01-17 14:50:00,1444,1.08,41715858545,38739142811,5443270000,1.48,-23.92
682,49030,2018-01-17 14:55:00,1444,1.08,41675569836,38739142811,5438400000,1.83,-24.0
702,50472,2018-01-17 15:00:00,1444,1.07,41437324108,38739142811,5393670000,2.49,-24.5
722,51914,2018-01-17 15:05:00,1444,1.06,41037536154,38739142811,5373530000,1.32,-25.17
742,53356,2018-01-17 15:10:00,1444,1.05,40836092611,38739142811,5327550000,0.84,-25.53
762,54798,2018-01-17 15:15:00,1444,1.05,40846164788,38739142811,5341310000,0.79,-25.54
782,56240,2018-01-17 15:20:00,1444,1.06,41230457085,38739142811,5388390000,1.31,-24.86
802,57682,2018-01-17 15:25:00,1444,1.07,41305998414,38739142811,5370570000,1.29,-24.71
822,59124,2018-01-17 15:30:00,1444,1.07,41303674065,38739142811,5359550000,0.22,-24.61
842,60566,2018-01-17 15:35:00,1444,1.06,41106491828,38739142811,5337130000,-0.83,-24.88
862,62008,2018-01-17 15:40:00,1444,1.05,40805101297,38739142811,5317410000,-1.8,-25.32
882,63450,2018-01-17 15:45:00,1444,1.05,40718713009,38739142811,5301060000,-2.15,-25.34
902,64892,2018-01-17 15:50:00,1444,1.04,40231761984,38739142811,5212260000,-3.3,-26.09
922,66334,2018-01-17 15:55:00,1444,1.03,39938119281,38739142811,5221010000,-3.85,-26.48
942,67776,2018-01-17 16:00:00,1444,1.04,40165905441,38739142811,5216930000,-2.94,-25.9
962,69218,2018-01-17 16:05:00,1444,1.03,39983056687,38739142811,5153090000,-3.08,-26.07
982,70660,2018-01-17 16:10:00,1444,1.03,39796334018,38739142811,5141150000,-3.4,-26.29
1002,72102,2018-01-17 16:15:00,1444,1.01,39203625133,38739142811,5053040000,-4.71,-27.29
1022,73544,2018-01-17 16:20:00,1444,1.0,38858459371,38739142811,5040570000,-5.37,-27.86
1042,74986,2018-01-17 16:25:00,1444,0.98795,38272336140,38739142811,4984240000,-6.76,-28.94
1062,76428,2018-01-17 16:30:00,1444,0.969942,37574721656,38739142811,4932260000,-8.26,-30.26
1082,77870,2018-01-17 16:35:00,1444,0.969942,37574721656,38739142811,4932260000,-8.26,-30.26
1102,79312,2018-01-17 16:40:00,1444,0.9218040000000001,35709896800,38739142811,4736870000,-12.07,-33.72
1122,80754,2018-01-17 16:45:00,1444,0.934833,36214629091,38739142811,4836980000,-10.41,-32.72
1142,82196,2018-01-17 16:50:00,1444,0.950111,36806485715,38739142811,4920750000,-8.52,-31.56
1162,83638,2018-01-17 16:55:00,1444,0.950111,36806485715,38739142811,4920750000,-8.52,-31.56
1182,85080,2018-01-17 17:00:00,1444,0.9254370000000001,35850636106,38739142811,4830460000,-9.83,-33.24
1202,86522,2018-01-17 17:05:00,1444,0.919803,35632379775,38739142811,4797590000,-9.93,-33.59
1222,87964,2018-01-17 17:10:00,1444,0.932953,36141799503,38739142811,4912710000,-8.09,-32.59
1242,89406,2018-01-17 17:15:00,1444,0.94786,36719283905,38739142811,4983060000,-5.74,-31.48
1262,90848,2018-01-17 17:20:00,1444,0.939105,36380122710,38739142811,4940540000,-5.61,-32.12
1282,92290,2018-01-17 17:25:00,1444,0.9248350000000001,35827315142,38739142811,4884580000,-5.61,-33.16
1302,93732,2018-01-17 17:30:00,1444,0.910308,35264551614,38739142811,4867320000,-6.04,-34.27
1322,95174,2018-01-17 17:35:00,1444,0.897797,34779886198,38739142811,4797980000,-6.56,-35.23
1342,96616,2018-01-17 17:40:00,1444,0.9007139999999999,34892888278,38739142811,4867930000,-5.35,-35.04
1362,98058,2018-01-17 17:45:00,1444,0.922341,35730699719,38739142811,5024260000,-2.16,-33.46
1382,99500,2018-01-17 17:50:00,1444,0.933793,36174340383,38739142811,5021300000,-0.19,-32.58
1402,100942,2018-01-17 17:55:00,1444,0.93916,36382253362,38739142811,5085500000,0.77,-32.1
1422,102384,2018-01-17 18:00:00,1444,0.927652,35936443307,38739142811,5016070000,-0.86,-32.82
1442,103826,2018-01-17 18:05:00,1444,0.920107,35644156474,38739142811,4988840000,-1.73,-33.38
1462,105268,2018-01-17 18:10:00,1444,0.9442139999999999,36578040990,38739142811,5163380000,1.23,-31.41
1482,106710,2018-01-17 18:15:00,1444,0.970108,37581152354,38739142811,5252540000,4.47,-29.4
1502,108152,2018-01-17 18:20:00,1444,0.960311,37201624972,38739142811,5234030000,3.85,-29.96
1522,109594,2018-01-17 18:25:00,1444,0.9582139999999999,37120388989,38739142811,5241410000,3.93,-29.94
1542,111036,2018-01-17 18:30:00,1444,0.9844639999999999,38137291488,38739142811,5407310000,6.96,-27.86
1562,112478,2018-01-17 18:35:00,1444,0.982582,38064384422,38739142811,5391010000,6.99,-27.81
1582,113920,2018-01-17 18:40:00,1444,0.97906,37927945161,38739142811,5394600000,6.6,-27.84
1602,115362,2018-01-17 18:45:00,1444,0.99319,38475329248,38739142811,5475060000,8.09,-26.57
1622,116804,2018-01-17 18:50:00,1444,1.01,39247787756,38739142811,5615150000,9.65,-24.85
1642,118246,2018-01-17 18:55:00,1444,1.02,39480610004,38739142811,5611750000,9.44,-24.18
1662,119688,2018-01-17 19:00:00,1444,1.04,40106634552,38739142811,5732840000,10.52,-22.85
1682,121130,2018-01-17 19:05:00,1444,1.06,40922868291,38739142811,5877340000,12.12,-21.11
1702,122572,2018-01-17 19:10:00,1444,1.04,40428556829,38739142811,5773580000,10.36,-21.87
1722,124014,2018-01-17 19:15:00,1444,1.05,40678036909,38739142811,5848550000,10.28,-21.16
1742,125457,2018-01-17 19:20:00,1444,1.07,41282367537,38739142811,5972770000,11.01,-19.77
1762,126900,2018-01-17 19:25:00,1444,1.05,40647820377,38739142811,5840240000,8.35,-20.78
1782,128343,2018-01-17 19:30:00,1444,1.02,39688639201,38739142811,5782450000,5.03,-22.43
1802,129786,2018-01-17 19:35:00,1444,1.01,39068425525,38739142811,5649240000,3.3,-23.4
1822,131234,2018-01-17 19:40:00,1444,0.997576,38645239129,38739142811,5661270000,1.27,-24.01
1842,132682,2018-01-17 19:45:00,1444,1.01,39226481228,38739142811,5732910000,1.16,-22.7
1862,134130,2018-01-17 19:50:00,1444,1.01,39283040376,38739142811,5717540000,0.28,-22.45
1882,135578,2018-01-17 19:55:00,1444,1.01,39205949482,38739142811,5718970000,-0.78,-22.45
1902,137026,2018-01-17 20:00:00,1444,1.03,39866451867,38739142811,5795660000,-0.1,-20.96
1922,138474,2018-01-17 20:10:00,1444,1.02,39659584844,38739142811,5768760000,-1.61,-21.05
1942,139922,2018-01-17 20:15:00,1444,1.01,39286526899,38739142811,5723060000,-3.01,-21.83
1962,141370,2018-01-17 20:20:00,1444,1.01,39176120342,38739142811,5675010000,-3.36,-21.94
1982,142818,2018-01-17 20:25:00,1444,1.0,38829017622,38739142811,5618130000,-3.86,-22.52
2002,144266,2018-01-17 20:30:00,1444,0.9900049999999999,38351945079,38739142811,5555440000,-4.27,-23.33
2022,145714,2018-01-17 20:35:00,1444,0.99203,38430391843,38739142811,5539020000,-3.66,-23.03
2042,147162,2018-01-17 20:40:00,1444,0.9793120000000001,37937707425,38739142811,5497510000,-4.42,-23.85
2062,148610,2018-01-17 20:45:00,1444,0.9816370000000001,38027775932,38739142811,5544940000,-3.47,-23.49
2082,150058,2018-01-17 20:50:00,1444,0.9809969999999999,38002982880,38739142811,5512080000,-3.26,-23.4
2102,151506,2018-01-17 20:55:00,1444,0.9803850000000001,37979274525,38739142811,5504650000,-3.15,-23.33
2122,152954,2018-01-17 21:00:00,1444,0.982786,38072287207,38739142811,5518200000,-3.15,-23.05
2142,154402,2018-01-17 21:05:00,1444,0.980101,37968272608,38739142811,5484050000,-3.6,-23.19
2162,155850,2018-01-17 21:10:00,1444,0.9836440000000001,38105525391,38739142811,5496190000,-3.11,-22.82
2182,157298,2018-01-17 21:15:00,1444,1.0,38857297197,38739142811,5637930000,-0.87,-21.18
2202,158746,2018-01-17 21:20:00,1444,1.02,39386473887,38739142811,5674840000,0.77,-19.97
2222,160194,2018-01-17 21:25:00,1444,1.02,39349284310,38739142811,5642060000,1.39,-19.89
2242,161642,2018-01-17 21:30:00,1444,1.02,39397708239,38739142811,5681250000,2.44,-19.63
2262,163090,2018-01-17 21:35:00,1444,1.01,39207886439,38739142811,5637540000,2.12,-19.88
2282,164538,2018-01-17 21:40:00,1444,1.01,39063389436,38739142811,5654250000,2.2,-20.18
2302,165986,2018-01-17 21:45:00,1444,1.02,39561962204,38739142811,5730240000,3.8,-18.91
2322,167434,2018-01-17 21:50:00,1444,1.03,40022183221,38739142811,5790220000,5.16,-17.91
2342,168882,2018-01-17 21:55:00,1444,1.05,40807813037,38739142811,5967380000,7.35,-16.16
2362,170330,2018-01-17 22:00:00,1444,1.06,41034824414,38739142811,5971900000,7.58,-15.48
2382,171778,2018-01-17 22:05:00,1444,1.08,41715471153,38739142811,6098810000,8.81,-13.8
2402,173226,2018-01-17 22:10:00,1444,1.07,41420278885,38739142811,6049880000,7.5,-14.06
2422,174674,2018-01-17 22:15:00,1444,1.1,42612282309,38739142811,6320360000,9.55,-10.71
2442,176122,2018-01-17 22:20:00,1444,1.13,43743077888,38739142811,6576650000,12.01,-8.02
2462,177570,2018-01-17 22:25:00,1444,1.13,43951494476,38739142811,6514210000,11.95,-7.24
2482,179018,2018-01-17 22:30:00,1444,1.13,43842250093,38739142811,6460250000,11.2,-7.07
2502,180466,2018-01-17 22:35:00,1444,1.12,43311523837,38739142811,6346090000,9.16,-7.58
2522,181914,2018-01-17 22:40:00,1444,1.1,42690535378,38739142811,6287760000,7.07,-8.52
2542,183362,2018-01-17 22:45:00,1444,1.1,42690535378,38739142811,6287760000,7.07,-8.52
2562,184810,2018-01-17 22:50:00,1444,1.14,44251722833,38739142811,6612280000,9.22,-3.87
2582,186258,2018-01-17 22:55:00,1444,1.17,45191921829,38739142811,6751120000,10.54,-1.01
2602,187706,2018-01-17 23:00:00,1444,1.18,45815622028,38739142811,6928250000,10.88,1.26
2622,189154,2018-01-17 23:05:00,1444,1.17,45389491457,38739142811,6772820000,8.45,0.62
2642,190602,2018-01-17 23:10:00,1444,1.17,45511519757,38739142811,6848330000,7.59,2.25
2662,192050,2018-01-17 23:15:00,1444,1.19,46154589528,38739142811,6994310000,8.08,4.44
2682,193498,2018-01-17 23:20:00,1444,1.2,46638441422,38739142811,7057600000,8.8,6.2
2702,194946,2018-01-17 23:25:00,1444,1.23,47665803489,38739142811,7201790000,10.56,9.17
2722,196394,2018-01-17 23:30:00,1444,1.3,50247767357,38739142811,7595000000,15.86,15.72
2742,197842,2018-01-17 23:35:00,1444,1.3,50247767357,38739142811,7595000000,15.86,15.72
2762,199290,2018-01-17 23:40:00,1444,1.32,51027198911,38739142811,7788680000,17.02,18.08
2782,200738,2018-01-17 23:45:00,1444,1.34,51999938787,38739142811,7946460000,17.97,21.51
2802,202186,2018-01-17 23:50:00,1444,1.31,50863719728,38739142811,7858590000,14.82,19.45
2822,203634,2018-01-17 23:55:00,1444,1.31,50569302243,38739142811,7806910000,13.35,19.27
2842,205082,2018-01-18 00:00:00,1444,1.32,51090731105,38739142811,7823980000,13.26,20.77
2862,206530,2018-01-18 00:05:00,1444,1.34,51896117884,38739142811,7849810000,13.9,22.88
2882,207978,2018-01-18 00:10:00,1444,1.35,52175427104,38739142811,7843950000,13.3,23.84
2902,209426,2018-01-18 00:15:00,1444,1.38,53333340082,38739142811,7874240000,14.02,26.75
2922,210874,2018-01-18 00:20:00,1444,1.37,53002120411,38739142811,7782370000,11.54,26.04
2942,212322,2018-01-18 00:25:00,1444,1.29,49849528969,38739142811,7326450000,2.53,18.59
2962,213770,2018-01-18 00:30:00,1444,1.3,50197406472,38739142811,7346820000,1.31,19.47
2982,215218,2018-01-18 00:35:00,1444,1.3,50197406472,38739142811,7346820000,1.31,19.47
3002,216666,2018-01-18 00:40:00,1444,1.27,49320739670,38739142811,6994110000,-2.88,17.27
3022,218114,2018-01-18 00:45:00,1444,1.26,48664498591,38739142811,6927650000,-5.08,15.58
3042,219562,2018-01-18 00:50:00,1444,1.27,49199873544,38739142811,7036150000,-4.48,16.67
3062,221010,2018-01-18 00:55:00,1444,1.26,48705949473,38739142811,6854340000,-5.74,15.16
3082,222458,2018-01-18 01:00:00,1444,1.23,47794417443,38739142811,6792220000,-7.56,12.6
3102,223906,2018-01-18 01:05:00,1444,1.22,47425233412,38739142811,6809850000,-8.53,11.36
3122,225354,2018-01-18 01:10:00,1444,1.2,46401745259,38739142811,6670480000,-10.25,8.65
3142,226802,2018-01-18 01:15:00,1444,1.2,46483097459,38739142811,6722630000,-10.0,8.39
3162,228250,2018-01-18 01:20:00,1444,1.22,47078905475,38739142811,6851920000,-8.56,9.6
3182,229698,2018-01-18 01:25:00,1444,1.26,48990682173,38739142811,7130660000,-4.16,13.54
3202,231146,2018-01-18 01:30:00,1444,1.27,49288973573,38739142811,7159190000,-2.62,13.99
3222,232594,2018-01-18 01:35:00,1444,1.26,48802797330,38739142811,7029410000,-2.44,12.63
3242,234042,2018-01-18 01:40:00,1444,1.3,50232659092,38739142811,7233100000,1.66,15.56
3262,235490,2018-01-18 01:45:00,1444,1.32,51162011128,38739142811,7387890000,4.16,17.24
3282,236938,2018-01-18 01:50:00,1444,1.32,51168596782,38739142811,7225850000,5.02,16.75
3302,238386,2018-01-18 02:00:00,1444,1.29,50018431632,38739142811,7145750000,3.74,13.55
3322,239834,2018-01-18 02:05:00,1444,1.31,50606491820,38739142811,7251210000,5.85,14.17
3342,241282,2018-01-18 02:10:00,1444,1.31,50577050071,38739142811,7204600000,6.29,13.31
3362,242730,2018-01-18 02:15:00,1444,1.28,49478795372,38739142811,6994170000,4.05,10.03
3382,244178,2018-01-18 02:20:00,1444,1.28,49448578841,38739142811,7033820000,4.41,9.48
3402,245626,2018-01-18 02:25:00,1444,1.29,50154793415,38739142811,7061300000,4.97,10.31
3422,247074,2018-01-18 02:30:00,1444,1.28,49513273210,38739142811,6941030000,2.76,8.49
3442,248522,2018-01-18 02:35:00,1444,1.26,48658300328,38739142811,6769250000,-0.42,6.28
3462,249970,2018-01-18 02:40:00,1444,1.26,48870590830,38739142811,6789870000,-1.34,6.45
3482,251418,2018-01-18 02:45:00,1444,1.28,49613994981,38739142811,6880880000,-0.68,7.82
3502,252866,2018-01-18 02:50:00,1444,1.28,49477245807,38739142811,6796950000,-1.41,6.86
3522,254314,2018-01-18 02:55:00,1444,1.27,49189413976,38739142811,6778410000,-2.34,6.23
3542,255762,2018-01-18 03:00:00,1444,1.27,49241324427,38739142811,6843180000,-2.42,6.05
3562,257210,2018-01-18 03:05:00,1444,1.31,50678934017,38739142811,7060590000,0.65,8.93
3582,258658,2018-01-18 03:10:00,1444,1.32,51019838474,38739142811,7040510000,1.62,9.62
3602,260106,2018-01-18 03:15:00,1444,1.31,50887350605,38739142811,6993910000,1.83,9.38
3622,261554,2018-01-18 03:20:00,1444,1.33,51474636010,38739142811,7087260000,3.41,10.64
3642,263002,2018-01-18 03:25:00,1444,1.36,52731333803,38739142811,7266610000,6.47,13.45
3662,264450,2018-01-18 03:30:00,1444,1.38,53453044033,38739142811,7387910000,8.22,15.26
3682,265898,2018-01-18 03:35:00,1444,1.39,53678505845,38739142811,7417810000,8.7,16.01
3702,267346,2018-01-18 03:40:00,1444,1.37,52993597800,38739142811,7384930000,7.37,14.72
3722,268794,2018-01-18 03:45:00,1444,1.38,53374016182,38739142811,7470750000,8.43,15.76
3742,270242,2018-01-18 03:50:00,1444,1.38,53436386202,38739142811,7449910000,8.19,16.23
3762,271690,2018-01-18 03:55:00,1444,1.39,53732740645,38739142811,7633270000,8.05,17.31
3782,273138,2018-01-18 04:00:00,1444,1.42,54824022298,38739142811,7758220000,9.61,20.25
3802,274586,2018-01-18 04:05:00,1444,1.43,55392712914,38739142811,7933090000,10.17,22.16
3822,276034,2018-01-18 04:10:00,1444,1.45,56055152256,38739142811,8041780000,10.46,24.2
3842,277482,2018-01-18 04:15:00,1444,1.45,56258532756,38739142811,8094710000,9.55,25.12
3862,278930,2018-01-18 04:20:00,1444,1.51,58502691299,38739142811,8458050000,11.82,31.0
3882,280378,2018-01-18 04:25:00,1444,1.52,58960587967,38739142811,8611160000,11.97,32.43
3902,281826,2018-01-18 04:30:00,1444,1.52,58960587967,38739142811,8611160000,11.97,32.43
3922,283274,2018-01-18 04:35:00,1444,1.52,59019471464,38739142811,8621020000,11.32,32.81
3942,284722,2018-01-18 04:40:00,1444,1.47,56881845564,38739142811,8380530000,6.04,28.43
3962,286170,2018-01-18 04:45:00,1444,1.46,56521958927,38739142811,8261970000,4.83,27.93
3982,287618,2018-01-18 04:50:00,1444,1.48,57155731303,38739142811,8401920000,5.34,29.66
4002,289066,2018-01-18 04:55:00,1444,1.48,57155731303,38739142811,8401920000,5.34,29.66
4022,290514,2018-01-18 05:00:00,1444,1.51,58520898696,38739142811,8523870000,5.84,33.4
4042,291962,2018-01-18 05:05:00,1444,1.49,57780593677,38739142811,8452560000,3.15,31.99
4062,293410,2018-01-18 05:10:00,1444,1.49,57780593677,38739142811,8452560000,3.15,31.99
4082,294858,2018-01-18 05:15:00,1444,1.51,58390735176,38739142811,8536210000,1.79,33.9
4102,296306,2018-01-18 05:20:00,1444,1.51,58612323073,38739142811,8574520000,1.53,34.68
4122,297754,2018-01-18 05:25:00,1444,1.54,59619540786,38739142811,8720780000,3.07,37.23
4142,299202,2018-01-18 05:30:00,1444,1.53,59350303744,38739142811,8622950000,2.53,36.83
4162,300650,2018-01-18 05:35:00,1444,1.49,57903009368,38739142811,8466310000,0.27,33.98
4182,302098,2018-01-18 05:40:00,1444,1.48,57181686529,38739142811,8388160000,-1.2,32.3
4202,303546,2018-01-18 05:45:00,1444,1.48,57407148340,38739142811,8433570000,-0.7,33.02
4222,304994,2018-01-18 05:50:00,1444,1.48,57407148340,38739142811,8433570000,-0.7,33.02
4242,306442,2018-01-18 05:55:00,1444,1.44,55802573045,38739142811,8232860000,-3.18,29.91
4262,307890,2018-01-18 06:00:00,1444,1.44,55708049537,38739142811,8150040000,-3.7,29.96
4282,309338,2018-01-18 06:05:00,1444,1.44,55662337348,38739142811,8120490000,-4.27,30.14
4302,310786,2018-01-18 06:10:00,1444,1.47,56933756015,38739142811,8384420000,-2.68,33.2
4322,312234,2018-01-18 06:15:00,1444,1.47,56941891235,38739142811,8335050000,-2.83,33.33
4342,313682,2018-01-18 06:20:00,1444,1.46,56544815021,38739142811,8204750000,-3.53,32.56
4362,315130,2018-01-18 06:25:00,1444,1.46,56492904570,38739142811,8258390000,-3.31,32.34
4382,316578,2018-01-18 06:30:00,1444,1.44,55913366993,38739142811,8153890000,-4.18,30.83
4402,318026,2018-01-18 06:35:00,1444,1.41,54471496098,38739142811,7923590000,-6.06,27.24
4422,319474,2018-01-18 06:40:00,1444,1.39,53984545073,38739142811,7881910000,-6.25,25.89
4442,320922,2018-01-18 06:45:00,1444,1.39,54008563341,38739142811,7903960000,-5.29,25.69
4462,322370,2018-01-18 06:50:00,1444,1.4,54387044767,38739142811,7971810000,-3.74,26.25
4482,323818,2018-01-18 06:55:00,1444,1.39,54037617698,38739142811,7904910000,-4.12,24.98
4502,325266,2018-01-18 07:00:00,1444,1.37,53133833497,38739142811,7759560000,-5.37,22.14
4522,326714,2018-01-18 07:05:00,1444,1.35,52451637192,38739142811,7603860000,-6.68,20.31
4542,328162,2018-01-18 07:10:00,1444,1.33,51511825587,38739142811,7475200000,-8.5,17.69
4562,329610,2018-01-18 07:15:00,1444,1.32,51003955425,38739142811,7431690000,-9.43,16.05
4582,331058,2018-01-18 07:20:00,1444,1.31,50853260159,38739142811,7466090000,-9.41,15.22
4602,332506,2018-01-18 07:25:00,1444,1.35,52233535818,38739142811,7682740000,-6.27,17.66
4622,333954,2018-01-18 07:30:00,1444,1.37,53137707411,38739142811,7741220000,-4.22,19.55
4642,335402,2018-01-18 09:55:00,1444,1.33,51666007376,38739142811,7637330000,-5.89,13.0
4662,336850,2018-01-18 10:00:00,1444,1.32,51292562039,38739142811,7512330000,-6.61,12.4
4682,338298,2018-01-18 10:05:00,1444,1.33,51408004684,38739142811,7634490000,-6.37,12.89
4702,339746,2018-01-18 10:10:00,1444,1.35,52372609340,38739142811,7755790000,-4.31,15.25
4722,341194,2018-01-18 10:15:00,1444,1.35,52372609340,38739142811,7755790000,-4.31,15.25
4742,342642,2018-01-18 10:20:00,1444,1.36,52710414666,38739142811,7798960000,-2.16,16.72
4762,344090,2018-01-18 10:25:00,1444,1.35,52307914972,38739142811,7710370000,-2.09,16.28
4782,345538,2018-01-18 10:30:00,1444,1.35,52307914972,38739142811,7710370000,-2.09,16.28
4802,346986,2018-01-18 10:35:00,1444,1.35,52282734529,38739142811,7758980000,-1.33,16.6
4822,348434,2018-01-18 10:40:00,1444,1.36,52852199928,38739142811,7786840000,1.47,18.54
4842,349882,2018-01-18 10:45:00,1444,1.36,52574440275,38739142811,7811190000,1.62,18.31
4862,351330,2018-01-18 10:50:00,1444,1.37,53009480848,38739142811,7870050000,2.73,19.72
4882,352778,2018-01-18 10:55:00,1444,1.36,52804163391,38739142811,7806020000,2.26,19.7
4902,354226,2018-01-18 11:00:00,1444,1.36,52804163391,38739142811,7806020000,2.26,19.7
4922,355674,2018-01-18 11:05:00,1444,1.37,53030399985,38739142811,7865880000,2.03,21.09
4942,357122,2018-01-18 11:10:00,1444,1.4,54090302933,38739142811,8110210000,3.77,23.92
4962,358570,2018-01-18 11:15:00,1444,1.42,55161440231,38739142811,8295760000,5.64,26.76
4982,360018,2018-01-18 11:20:00,1444,1.43,55279594617,38739142811,8303900000,5.4,27.42
5002,361466,2018-01-18 11:25:00,1444,1.42,55039024540,38739142811,8216010000,4.53,27.31
5022,362914,2018-01-18 11:30:00,1444,1.42,55155629360,38739142811,8258470000,4.69,28.07
5042,364362,2018-01-18 11:35:00,1444,1.42,55072727594,38739142811,8226520000,4.57,28.4
5062,365810,2018-01-18 11:40:00,1444,1.44,55614300811,38739142811,8408080000,5.57,30.12
5082,367258,2018-01-18 11:45:00,1444,1.45,56093891399,38739142811,8425370000,6.35,31.57
5102,368706,2018-01-18 11:50:00,1444,1.46,56512274141,38739142811,8567740000,6.92,32.78
5122,370154,2018-01-18 11:55:00,1444,1.46,56427048027,38739142811,8508300000,6.43,32.76
5142,371602,2018-01-18 12:00:00,1444,1.44,55693328662,38739142811,8358220000,4.39,31.22
5162,373050,2018-01-18 12:05:00,1444,1.43,55312910280,38739142811,8355050000,2.93,30.53
5182,374498,2018-01-18 12:10:00,1444,1.43,55535272960,38739142811,8445910000,2.79,31.28
5202,375946,2018-01-18 12:15:00,1444,1.45,56012539199,38739142811,8434160000,3.04,32.78
5222,377394,2018-01-18 12:20:00,1444,1.45,56075296610,38739142811,8428940000,2.53,33.34
5242,378842,2018-01-18 12:25:00,1444,1.44,55969926142,38739142811,8372980000,1.65,33.49
5262,380290,2018-01-18 12:30:00,1444,1.43,55555029922,38739142811,8284830000,0.38,32.89
5282,381738,2018-01-18 12:35:00,1444,1.43,55471740765,38739142811,8274000000,-0.12,33.07
5302,383186,2018-01-18 12:40:00,1444,1.42,55166088929,38739142811,8213650000,-0.96,32.71
5322,384634,2018-01-18 12:50:00,1444,1.43,55356685511,38739142811,8254360000,-0.79,33.41
5342,386082,2018-01-18 12:55:00,1444,1.43,55514741214,38739142811,8277240000,-0.54,34.01
5362,387530,2018-01-18 13:00:00,1444,1.44,55729743456,38739142811,8328280000,-0.28,34.76
5382,388978,2018-01-18 13:05:00,1444,1.45,56110161839,38739142811,8346230000,0.3,35.91
5402,390426,2018-01-18 13:10:00,1444,1.46,56699771592,38739142811,8457000000,1.36,37.59
5422,391874,2018-01-18 13:15:00,1444,1.48,57509419677,38739142811,8532630000,2.95,39.64
5442,393322,2018-01-18 13:20:00,1444,1.5,58040920717,38739142811,8591930000,4.14,41.11
5462,394770,2018-01-18 13:25:00,1444,1.49,57834441085,38739142811,8570900000,3.82,40.74
5482,396218,2018-01-18 13:30:00,1444,1.5,58131182919,38739142811,8628940000,4.4,41.57
5502,397666,2018-01-18 13:35:00,1444,1.53,59111670624,38739142811,8840560000,6.2,43.94
5522,399114,2018-01-18 13:40:00,1444,1.51,58570484799,38739142811,8769840000,5.37,42.73
